learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-06,True,8,12,Sigmoid,0.05889533460140228,0.0633772760629654,1024,0
0.01,1e-07,True,16,12,Sigmoid,0.06389358639717102,0.06364023685455322,8192,1
0.01,1e-06,True,16,24,Sigmoid,0.060542792081832886,0.0637960433959961,4096,1
0.01,0.0001,True,8,6,Sigmoid,0.06178724020719528,0.06382068991661072,4096,0
0.01,1e-06,True,20,24,Sigmoid,0.052798669785261154,0.06442194432020187,1024,0
0.01,0.0001,True,16,24,Sigmoid,0.06326377391815186,0.06449683010578156,8192,1
0.01,1e-05,True,12,12,Sigmoid,0.06148212403059006,0.06457455456256866,2048,0
0.01,1e-05,True,16,24,Sigmoid,0.060823388397693634,0.06458497047424316,8192,1
0.01,1e-05,True,16,6,Sigmoid,0.06515121459960938,0.06461501121520996,4096,0
0.01,1e-06,True,20,6,Sigmoid,0.04731765761971474,0.06475093960762024,256,0
0.01,1e-05,True,16,6,Sigmoid,0.05250997468829155,0.06478820741176605,512,0
0.01,1e-05,True,8,12,Sigmoid,0.06539885699748993,0.06487222015857697,8192,0
0.01,1e-07,True,16,12,Sigmoid,0.059079185128211975,0.06490558385848999,1024,0
0.01,0.0001,True,4,6,Sigmoid,0.05687341094017029,0.06504052132368088,512,0
0.01,1e-07,True,16,24,Sigmoid,0.06274332106113434,0.06525547802448273,8192,1
0.01,1e-05,True,12,6,Sigmoid,0.06416670978069305,0.0654837042093277,2048,0
0.01,0.0001,True,16,12,Sigmoid,0.051379334181547165,0.06566210091114044,512,0
0.01,1e-06,True,12,6,Sigmoid,0.06373134255409241,0.06589581072330475,1024,0
0.01,1e-06,True,12,12,Sigmoid,0.06017928943037987,0.06597185134887695,1024,0
0.01,1e-06,True,16,24,Sigmoid,0.056020915508270264,0.06600075215101242,1024,0
0.01,1e-07,True,12,6,Sigmoid,0.046790122985839844,0.0660543367266655,256,0
0.01,1e-07,True,12,6,Sigmoid,0.0632825493812561,0.06613938510417938,1024,0
0.01,1e-06,True,20,12,Sigmoid,0.04762594401836395,0.066225066781044,512,0
0.01,1e-07,True,16,6,Sigmoid,0.04307735711336136,0.06650391221046448,256,0
0.01,1e-05,True,16,12,Sigmoid,0.06146013364195824,0.06666700541973114,1024,0
0.01,0.0001,True,16,12,Sigmoid,0.06456974148750305,0.06671592593193054,2048,0
0.01,1e-07,True,12,12,Sigmoid,0.06518812477588654,0.06709679961204529,4096,0
0.01,0.0001,True,12,6,Sigmoid,0.06019635871052742,0.06713022291660309,512,0
0.01,1e-06,True,20,12,Sigmoid,0.06022229045629501,0.06736373156309128,1024,0
0.01,1e-06,True,12,6,Sigmoid,0.06663097441196442,0.06741362810134888,4096,0
0.01,1e-07,True,20,12,Sigmoid,0.06641890108585358,0.06741678714752197,4096,0
0.01,1e-05,True,16,12,Sigmoid,0.06686219573020935,0.06772589683532715,4096,0
0.01,0.0001,True,8,6,Sigmoid,0.06454667448997498,0.0678635686635971,512,0
0.01,0.0001,True,16,24,Sigmoid,0.06356792896986008,0.06791466474533081,4096,1
0.01,1e-05,True,12,6,Sigmoid,0.06112664192914963,0.06800012290477753,512,0
0.01,1e-06,True,16,6,Sigmoid,0.06534207612276077,0.06806159019470215,512,0
0.01,1e-07,True,12,12,Sigmoid,0.05321348085999489,0.06812356412410736,512,0
0.01,0.0001,True,12,12,Sigmoid,0.06441226601600647,0.06815320253372192,1024,0
0.01,0.0001,True,20,12,Sigmoid,0.0638759434223175,0.06828849017620087,1024,0
0.01,1e-07,True,12,6,Sigmoid,0.06694139540195465,0.06833134591579437,4096,0
0.01,1e-05,True,8,12,Sigmoid,0.06638358533382416,0.06839729100465775,4096,0
0.01,1e-05,True,20,12,Sigmoid,0.06771213561296463,0.0684102326631546,4096,0
0.01,1e-07,True,12,6,Sigmoid,0.06655805557966232,0.06851749122142792,2048,0
0.01,1e-06,True,12,6,Sigmoid,0.06962926685810089,0.06855888664722443,8192,0
0.01,1e-06,True,12,6,Sigmoid,0.04916858673095703,0.06857764720916748,256,0
0.01,1e-07,True,16,24,Sigmoid,0.06645672023296356,0.06862923502922058,4096,1
0.01,0.0001,True,8,24,Sigmoid,0.06500042974948883,0.06863825023174286,4096,0
0.01,1e-06,True,16,12,Sigmoid,0.05639612674713135,0.06883859634399414,512,0
0.01,0.0001,True,8,12,Sigmoid,0.06741079688072205,0.06911011040210724,8192,0
0.01,0.0001,True,12,24,Sigmoid,0.06766043603420258,0.0692477598786354,8192,1
0.01,0.0001,True,20,12,Sigmoid,0.05699773132801056,0.06952974200248718,512,0
0.01,1e-07,True,20,24,Sigmoid,0.06641393899917603,0.06964424252510071,2048,0
0.01,1e-07,True,12,6,Sigmoid,0.06915771216154099,0.06968372315168381,8192,0
0.01,1e-06,True,16,6,Sigmoid,0.030256640166044235,0.06974911689758301,128,0
0.01,1e-07,True,16,12,Sigmoid,0.06835803389549255,0.06989273428916931,4096,0
0.01,1e-07,True,12,12,Sigmoid,0.06753494590520859,0.0700923502445221,2048,0
0.01,1e-07,True,8,12,Sigmoid,0.0664835199713707,0.07070349901914597,1024,0
0.01,1e-07,True,12,12,Sigmoid,0.06634997576475143,0.0709497332572937,1024,0
0.01,0.0001,True,16,6,Sigmoid,0.050128743052482605,0.0710529237985611,256,0
0.01,1e-06,True,8,12,Sigmoid,0.06774028390645981,0.07117711752653122,4096,0
0.01,1e-05,True,20,12,Sigmoid,0.06558380275964737,0.07128554582595825,1024,0
0.01,0.0001,True,16,12,Sigmoid,0.0698036402463913,0.07132545858621597,4096,0
0.01,1e-05,True,12,12,Sigmoid,0.07022926211357117,0.07178958505392075,4096,0
0.01,0.0001,True,20,12,Sigmoid,0.07112965732812881,0.0720255970954895,4096,0
0.01,1e-05,True,16,24,Sigmoid,0.0602901428937912,0.07203549146652222,1024,0
0.01,1e-05,True,12,6,Sigmoid,0.07211385667324066,0.07206246256828308,4096,0
0.01,1e-06,True,8,6,Sigmoid,0.0712302178144455,0.07218481600284576,1024,0
0.01,1e-05,True,20,24,Sigmoid,0.0674460306763649,0.07262732088565826,2048,0
0.01,1e-05,True,12,6,Sigmoid,0.057188451290130615,0.07291427999734879,256,0
0.01,1e-05,True,16,24,Sigmoid,0.07257833331823349,0.07310234010219574,2048,0
0.01,1e-05,True,20,6,Sigmoid,0.047300901263952255,0.07313358783721924,256,0
0.01,1e-07,True,20,6,Sigmoid,0.03767911344766617,0.07323795557022095,128,0
0.01,1e-06,True,20,6,Sigmoid,0.03745245561003685,0.07325567305088043,128,0
0.01,1e-06,True,20,24,Sigmoid,0.06986873596906662,0.07352280616760254,2048,0
0.01,1e-06,True,12,12,Sigmoid,0.06252440810203552,0.07362419366836548,512,0
0.01,0.0001,True,12,12,Sigmoid,0.072628453373909,0.07383180409669876,4096,0
0.01,1e-07,True,12,6,Sigmoid,0.05147277191281319,0.07405278086662292,128,0
0.01,0.0001,True,16,6,Sigmoid,0.03854766860604286,0.07424093782901764,128,0
0.01,0.0001,True,12,12,Sigmoid,0.05747278779745102,0.07439616322517395,512,0
0.01,1e-06,True,8,6,Sigmoid,0.07240395992994308,0.07483048737049103,2048,0
0.01,0.0001,True,20,24,Sigmoid,0.07065087556838989,0.07485249638557434,2048,0
0.01,1e-05,True,16,6,Sigmoid,0.059825919568538666,0.07501951605081558,256,0
0.01,1e-06,True,12,24,Sigmoid,0.07241871953010559,0.0750490128993988,8192,1
0.01,0.0001,True,16,24,Sigmoid,0.07184722274541855,0.07508319616317749,2048,0
0.01,1e-06,True,20,12,Sigmoid,0.07468228787183762,0.07510001212358475,8192,1
0.01,1e-05,True,12,24,Sigmoid,0.07207491993904114,0.07515746355056763,4096,1
0.01,1e-07,True,8,6,Sigmoid,0.07386559993028641,0.07527559995651245,2048,0
0.01,1e-05,True,12,24,Sigmoid,0.07372014224529266,0.07531366497278214,8192,1
0.01,1e-05,True,16,6,Sigmoid,0.03781769424676895,0.0754949301481247,128,0
0.01,1e-07,True,8,6,Sigmoid,0.06986751407384872,0.07561945915222168,512,0
0.01,1e-05,True,16,12,Sigmoid,0.06806939840316772,0.07621105760335922,512,0
0.01,0.0001,True,20,6,Sigmoid,0.02744131349027157,0.0762443095445633,128,0
0.01,1e-07,True,12,12,Sigmoid,0.07546636462211609,0.07640199363231659,8192,0
0.01,1e-05,True,12,24,Sigmoid,0.0711718499660492,0.0766163319349289,2048,0
0.01,1e-07,True,20,24,Sigmoid,0.07574983686208725,0.0766674131155014,8192,2
0.01,1e-07,True,20,12,Sigmoid,0.06042257696390152,0.07667618989944458,512,0
0.01,1e-05,True,20,12,Sigmoid,0.059828709810972214,0.07675424218177795,512,0
