learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,0.0001,True,8,24,Sigmoid,0.09487006068229675,0.19166100025177002,128
0.01,0.0001,True,16,24,Sigmoid,0.1269342005252838,0.195112407207489,128
0.01,1e-07,True,8,24,Sigmoid,0.11243341118097305,0.19572408497333527,128
0.01,1e-05,True,4,6,Sigmoid,0.19433820247650146,0.21666209399700165,1024
0.01,1e-05,True,4,12,Sigmoid,0.14096997678279877,0.22255469858646393,128
0.01,1e-05,True,4,12,Sigmoid,0.20744718611240387,0.23170699179172516,1024
0.01,0.0001,True,4,6,Sigmoid,0.21604856848716736,0.23804153501987457,1024
0.01,1e-06,True,4,24,Sigmoid,0.23077403008937836,0.2388181835412979,8192
0.01,0.0001,True,4,12,Sigmoid,0.1961275041103363,0.2405381202697754,256
0.01,0.0001,True,4,24,Sigmoid,0.16345000267028809,0.2413765788078308,128
0.01,1e-07,True,4,24,Sigmoid,0.19024121761322021,0.24923889338970184,256
0.01,0.0001,True,4,6,Sigmoid,0.2906981110572815,0.29719510674476624,4096
0.01,1e-06,True,8,12,Sigmoid,0.2884505093097687,0.3131609857082367,1024
0.01,1e-06,True,4,6,Sigmoid,0.3101107180118561,0.31739285588264465,8192
0.01,1e-06,True,4,12,Sigmoid,0.2922894358634949,0.3192870020866394,1024
0.01,1e-06,True,4,6,Sigmoid,0.31080174446105957,0.3335919976234436,1024
0.01,1e-06,True,4,12,Sigmoid,0.29866647720336914,0.3392913341522217,512
0.01,1e-07,True,4,24,Sigmoid,0.34193694591522217,0.3438279926776886,2048
0.01,1e-05,True,4,6,Sigmoid,0.3314741253852844,0.3676346242427826,512
0.001,1e-05,True,8,12,Sigmoid,0.35818517208099365,0.3799048662185669,1024
0.01,1e-07,True,4,24,Sigmoid,0.3726878762245178,0.3802110254764557,8192
0.01,1e-05,True,4,6,Sigmoid,0.30379968881607056,0.3848106265068054,128
0.01,1e-05,True,4,6,Sigmoid,0.3409399390220642,0.3882485032081604,256
0.01,1e-07,True,4,12,Sigmoid,0.3989245295524597,0.4066135287284851,8192
0.01,0.0001,True,4,6,Sigmoid,0.3893791139125824,0.4240633249282837,512
0.01,0.0001,True,4,12,Sigmoid,0.4020578861236572,0.4257086217403412,1024
0.01,1e-07,True,4,24,Sigmoid,0.4058615565299988,0.440959632396698,512
0.01,1e-07,True,4,6,Sigmoid,0.3925970196723938,0.46698492765426636,128
0.01,1e-07,True,4,12,Sigmoid,0.4284626841545105,0.47019898891448975,512
0.01,1e-06,True,4,24,Sigmoid,0.4426156282424927,0.47046732902526855,1024
0.01,1e-07,True,4,24,Sigmoid,0.48966285586357117,0.49451643228530884,4096
0.01,1e-07,True,4,12,Sigmoid,0.4767723083496094,0.5400632619857788,256
0.01,1e-05,True,4,24,Sigmoid,0.5887078046798706,0.5917584300041199,4096
0.001,0.0001,True,4,24,Sigmoid,0.5879194736480713,0.5979965925216675,8192
0.001,1e-07,True,16,6,Sigmoid,0.5507261753082275,0.6117411851882935,256
0.01,1e-07,True,4,24,Sigmoid,0.5389857292175293,0.6253378391265869,128
0.01,0.0001,True,4,24,Sigmoid,0.6289417147636414,0.6343178749084473,8192
0.01,0.0001,True,4,24,Sigmoid,0.6490904092788696,0.6718653440475464,1024
0.001,1e-05,True,8,12,Sigmoid,0.6701868772506714,0.6748322248458862,4096
0.01,1e-07,True,4,12,Sigmoid,0.7068796157836914,0.7113958597183228,2048
0.01,1e-06,True,4,24,Sigmoid,0.6430116891860962,0.7199769020080566,128
0.01,0.0001,True,4,12,Sigmoid,0.7189207077026367,0.7274008989334106,2048
0.01,1e-07,True,4,6,Sigmoid,0.737614631652832,0.7423284649848938,4096
0.001,1e-05,True,16,12,Sigmoid,0.7431066036224365,0.7489464282989502,4096
0.01,1e-07,True,4,6,Sigmoid,0.830285906791687,0.865005373954773,512
0.001,0.0001,True,16,6,Sigmoid,0.8728023767471313,0.8983393907546997,1024
0.001,1e-07,True,4,12,Sigmoid,0.8948498368263245,0.917147159576416,1024
0.001,1e-07,True,16,6,Sigmoid,0.9448279142379761,0.9502202272415161,4096
0.001,1e-06,True,8,24,Sigmoid,0.9508863687515259,0.9563651084899902,2048
0.01,1e-07,True,4,6,Sigmoid,0.9019586443901062,0.9564366340637207,256
0.001,1e-06,True,4,24,Sigmoid,0.9829826354980469,0.9875744581222534,4096
0.01,0.0001,True,4,24,Sigmoid,0.9496665000915527,0.9885271787643433,512
0.001,0.0001,True,8,6,Sigmoid,0.9895114898681641,1.0675671100616455,128
0.001,1e-05,True,16,24,Sigmoid,0.9621354341506958,1.0676747560501099,256
0.001,1e-07,True,4,24,Sigmoid,1.0709490776062012,1.074162483215332,2048
0.001,1e-07,True,16,12,Sigmoid,0.9785407781600952,1.0749807357788086,256
0.001,1e-07,True,16,24,Sigmoid,1.063758373260498,1.1131644248962402,512
0.001,0.0001,True,4,6,Sigmoid,1.0491024255752563,1.1209707260131836,128
0.001,1e-07,True,8,6,Sigmoid,1.1293246746063232,1.1365593671798706,8192
0.001,1e-06,True,8,6,Sigmoid,1.1359844207763672,1.1402249336242676,4096
0.001,0.0001,True,16,6,Sigmoid,1.1691575050354004,1.1774131059646606,8192
0.001,1e-07,True,16,12,Sigmoid,1.1713138818740845,1.1775803565979004,2048
0.001,1e-06,True,4,6,Sigmoid,1.1552326679229736,1.178546667098999,1024
0.001,1e-06,True,4,24,Sigmoid,1.1741656064987183,1.1811121702194214,8192
0.001,1e-06,True,16,24,Sigmoid,1.1706774234771729,1.1961554288864136,1024
0.001,1e-06,True,16,6,Sigmoid,1.2312527894973755,1.236891746520996,2048
0.001,1e-05,True,4,24,Sigmoid,1.1730378866195679,1.257256269454956,128
0.001,1e-06,True,4,12,Sigmoid,1.2514331340789795,1.2590227127075195,8192
0.001,1e-06,True,8,24,Sigmoid,1.2807810306549072,1.286508321762085,4096
0.001,1e-07,True,8,6,Sigmoid,1.320987343788147,1.3430200815200806,1024
0.001,0.0001,True,4,12,Sigmoid,1.3473087549209595,1.3698713779449463,1024
0.001,1e-05,True,4,12,Sigmoid,1.3851242065429688,1.3928523063659668,8192
0.001,1e-06,True,4,12,Sigmoid,1.3254995346069336,1.3983502388000488,128
0.001,1e-05,True,16,24,Sigmoid,1.415428638458252,1.4219295978546143,2048
0.001,1e-06,True,16,6,Sigmoid,1.42355215549469,1.4496963024139404,1024
0.001,0.0001,True,4,12,Sigmoid,1.4064481258392334,1.459782600402832,256
0.001,1e-05,True,16,6,Sigmoid,1.41221284866333,1.4611276388168335,512
0.001,0.0001,True,8,12,Sigmoid,1.4764817953109741,1.480330228805542,2048
0.001,1e-05,True,4,12,Sigmoid,1.4849121570587158,1.4886621236801147,4096
0.001,0.0001,True,16,12,Sigmoid,1.4925241470336914,1.5005871057510376,8192
0.001,1e-05,True,8,24,Sigmoid,1.479492425918579,1.504578709602356,1024
0.001,1e-06,True,8,24,Sigmoid,1.4274699687957764,1.5094597339630127,128
0.001,1e-06,True,16,6,Sigmoid,1.4183039665222168,1.513525128364563,128
0.001,1e-05,True,16,24,Sigmoid,1.5084383487701416,1.5162036418914795,8192
0.001,0.0001,True,16,24,Sigmoid,1.519001841545105,1.5449402332305908,1024
0.001,1e-05,True,8,12,Sigmoid,1.510252833366394,1.5460684299468994,512
0.001,1e-06,True,4,6,Sigmoid,1.4895755052566528,1.565476894378662,128
