learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-07,True,8,12,Sigmoid,0.07950977236032486,0.18782871961593628,512,2
0.01,1e-06,True,8,6,Sigmoid,0.07927267253398895,0.187982976436615,1024,1
0.01,0.0001,True,8,12,Sigmoid,0.07382972538471222,0.18941433727741241,512,2
0.01,1e-06,True,12,12,Sigmoid,0.12004363536834717,0.191465824842453,1024,3
0.01,1e-06,True,16,12,Sigmoid,0.10795724391937256,0.19155026972293854,512,2
0.01,0.0001,True,12,6,Sigmoid,0.037195995450019836,0.1920328438282013,512,1
0.01,1e-05,True,20,24,Sigmoid,0.04111485183238983,0.19220151007175446,512,5
0.01,0.0001,True,20,6,Sigmoid,0.04162375628948212,0.1927308738231659,512,1
0.01,1e-05,True,8,12,Sigmoid,0.09152455627918243,0.19360944628715515,1024,2
0.01,0.0001,True,8,24,Sigmoid,0.08827166259288788,0.19393683969974518,512,4
0.01,1e-05,True,8,12,Sigmoid,0.09888911247253418,0.19460713863372803,512,2
0.01,1e-07,True,20,6,Sigmoid,0.045712340623140335,0.19594818353652954,512,1
0.01,0.0001,True,4,24,Sigmoid,0.12806041538715363,0.19673539698123932,1024,4
0.01,1e-06,True,16,6,Sigmoid,0.030273566022515297,0.19945496320724487,512,1
0.01,1e-06,True,8,6,Sigmoid,0.07423587143421173,0.20242401957511902,512,1
0.01,0.0001,True,8,12,Sigmoid,0.13267314434051514,0.20568205416202545,1024,2
0.01,1e-06,True,12,12,Sigmoid,0.0826408639550209,0.20703469216823578,512,2
0.01,0.0001,True,8,6,Sigmoid,0.07224951684474945,0.21018540859222412,1024,1
0.01,1e-07,True,16,6,Sigmoid,0.037875764071941376,0.2107079029083252,512,1
0.01,1e-07,True,8,12,Sigmoid,0.11379630118608475,0.2117958962917328,1024,2
0.01,1e-05,True,12,12,Sigmoid,0.0447428897023201,0.2143699675798416,512,2
0.01,1e-05,True,12,24,Sigmoid,0.11587946861982346,0.21881558001041412,512,4
0.01,1e-07,True,20,12,Sigmoid,0.1442141830921173,0.22046926617622375,512,2
0.01,1e-05,True,8,24,Sigmoid,0.1308649480342865,0.22368547320365906,1024,5
0.01,1e-07,True,12,24,Sigmoid,0.09276953339576721,0.22409984469413757,512,4
0.01,1e-07,True,8,6,Sigmoid,0.07315816730260849,0.225388765335083,1024,1
0.01,1e-07,True,8,6,Sigmoid,0.06699422746896744,0.22675447165966034,512,1
0.01,1e-06,True,4,6,Sigmoid,0.13470584154129028,0.2309475541114807,512,1
0.01,0.0001,True,16,12,Sigmoid,0.07271135598421097,0.2320965975522995,512,2
0.01,1e-05,True,16,6,Sigmoid,0.036849893629550934,0.23872947692871094,512,1
0.01,1e-06,True,4,6,Sigmoid,0.16104534268379211,0.23910799622535706,1024,1
0.01,1e-05,True,4,6,Sigmoid,0.13558821380138397,0.24092406034469604,1024,1
0.01,1e-05,True,4,12,Sigmoid,0.1869429498910904,0.241985023021698,1024,2
0.01,1e-06,True,12,6,Sigmoid,0.04542263597249985,0.24302390217781067,512,1
0.01,1e-05,True,12,6,Sigmoid,0.09405908733606339,0.2467207908630371,512,1
0.01,1e-06,True,16,6,Sigmoid,0.04783928394317627,0.2468835413455963,256,1
0.01,1e-07,True,4,12,Sigmoid,0.18254896998405457,0.24836665391921997,1024,2
0.01,0.0001,True,16,12,Sigmoid,0.18736708164215088,0.25094032287597656,1024,3
0.01,1e-06,True,8,24,Sigmoid,0.14542806148529053,0.25661134719848633,512,4
0.01,1e-07,True,16,6,Sigmoid,0.029675181955099106,0.26307421922683716,256,1
0.01,0.0001,True,8,6,Sigmoid,0.06038393825292587,0.2635563313961029,128,1
0.01,1e-05,True,4,6,Sigmoid,0.14035192131996155,0.26634031534194946,512,1
0.01,0.0001,True,12,24,Sigmoid,0.06775311380624771,0.26806390285491943,512,4
0.01,1e-07,True,16,24,Sigmoid,0.08049570024013519,0.2789618968963623,512,5
0.01,1e-05,True,16,6,Sigmoid,0.02139485627412796,0.2831256091594696,256,1
0.01,0.0001,True,16,12,Sigmoid,0.08199602365493774,0.2838646173477173,256,2
0.01,0.0001,True,4,6,Sigmoid,0.15522190928459167,0.28781211376190186,512,1
0.01,1e-05,True,4,24,Sigmoid,0.17734020948410034,0.28953614830970764,1024,4
0.01,0.0001,True,4,12,Sigmoid,0.2407163381576538,0.3007732629776001,1024,2
0.01,1e-06,True,8,6,Sigmoid,0.08199634402990341,0.3008151650428772,256,1
0.01,1e-06,True,8,12,Sigmoid,0.0417805090546608,0.3110080063343048,128,1
0.01,0.0001,True,20,6,Sigmoid,0.02773534506559372,0.3133275508880615,256,1
0.01,1e-05,True,12,12,Sigmoid,0.046428337693214417,0.3201976418495178,128,1
0.01,1e-06,True,8,6,Sigmoid,0.06997998803853989,0.3283381164073944,128,1
0.01,1e-05,True,16,12,Sigmoid,0.041335441172122955,0.3285945653915405,128,2
0.01,1e-06,True,20,12,Sigmoid,0.019918009638786316,0.3302074074745178,128,2
0.01,1e-06,True,12,12,Sigmoid,0.07919706404209137,0.3302566409111023,256,2
0.01,0.0001,True,8,12,Sigmoid,0.07326070219278336,0.3308286666870117,256,1
0.01,1e-06,True,4,12,Sigmoid,0.17596609890460968,0.3339226245880127,512,2
0.01,0.0001,True,12,24,Sigmoid,0.03741465508937836,0.33432209491729736,256,4
0.01,0.0001,True,20,12,Sigmoid,0.0765133649110794,0.3348381817340851,256,2
0.01,1e-07,True,16,12,Sigmoid,0.05438323691487312,0.3362883925437927,256,2
0.01,1e-05,True,8,6,Sigmoid,0.0588974729180336,0.3386757969856262,512,1
