learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-05,True,8,12,Sigmoid,0.05334188789129257,0.08094489574432373,512,4
0.01,0.0001,True,8,24,Sigmoid,0.03858719766139984,0.08144928514957428,512,9
0.01,1e-06,True,4,24,Sigmoid,0.060712896287441254,0.08368787914514542,512,7
0.01,0.0001,True,4,6,Sigmoid,0.04976460337638855,0.0849352478981018,256,2
0.01,0.0001,True,4,6,Sigmoid,0.06443925201892853,0.08603568375110626,512,2
0.01,1e-06,True,4,12,Sigmoid,0.0792640745639801,0.08635959774255753,1024,4
0.01,1e-05,True,20,24,Sigmoid,0.03804444894194603,0.08650708943605423,256,9
0.01,1e-06,True,8,24,Sigmoid,0.020591776818037033,0.08852297067642212,256,9
0.01,1e-07,True,20,24,Sigmoid,0.02323392778635025,0.08857031166553497,512,11
0.01,1e-06,True,16,12,Sigmoid,0.04763384908437729,0.08862648159265518,1024,6
0.01,0.0001,True,8,6,Sigmoid,0.06331680715084076,0.0888349860906601,1024,2
0.01,1e-05,True,8,24,Sigmoid,0.04414551705121994,0.08953507244586945,512,9
0.01,1e-07,True,20,24,Sigmoid,0.06741064786911011,0.09007415175437927,1024,13
0.01,0.0001,True,20,24,Sigmoid,0.027806861326098442,0.09030655026435852,512,11
0.01,1e-07,True,16,12,Sigmoid,0.09747350215911865,0.09050734341144562,512,4
0.01,0.0001,True,8,12,Sigmoid,0.02643727697432041,0.09064498543739319,512,4
0.01,1e-06,True,8,12,Sigmoid,0.024825524538755417,0.0906926617026329,512,4
0.01,1e-06,True,16,12,Sigmoid,0.036068420857191086,0.09081834554672241,256,4
0.01,1e-05,True,8,6,Sigmoid,0.02846946194767952,0.09140670299530029,512,2
0.01,1e-07,True,4,6,Sigmoid,0.05501353740692139,0.09220202267169952,1024,2
0.01,1e-06,True,12,6,Sigmoid,0.021937664598226547,0.09348445385694504,256,2
0.01,1e-06,True,20,24,Sigmoid,0.022908663377165794,0.09373082220554352,512,11
0.01,1e-07,True,12,12,Sigmoid,0.028845714405179024,0.09376734495162964,512,5
0.01,0.0001,True,12,12,Sigmoid,0.08040577173233032,0.09561719000339508,1024,6
0.01,0.0001,True,8,6,Sigmoid,0.031414907425642014,0.09624477475881577,512,2
0.01,1e-07,True,12,6,Sigmoid,0.036554597318172455,0.09633240103721619,256,2
0.01,0.0001,True,4,6,Sigmoid,0.058305490761995316,0.09707266092300415,1024,2
0.01,0.0001,True,12,12,Sigmoid,0.026566799730062485,0.09756053984165192,256,4
0.01,1e-05,True,20,24,Sigmoid,0.04321618378162384,0.09756137430667877,512,11
0.01,0.0001,True,8,24,Sigmoid,0.11277889460325241,0.09797745198011398,1024,10
0.01,1e-07,True,20,12,Sigmoid,0.010368689894676208,0.09924590587615967,256,4
0.01,1e-07,True,12,12,Sigmoid,0.025662921369075775,0.09978043287992477,256,4
0.01,0.0001,True,12,24,Sigmoid,0.07018706202507019,0.09988021850585938,512,9
0.01,1e-07,True,8,12,Sigmoid,0.04899344593286514,0.10042151063680649,512,4
0.01,0.0001,True,16,12,Sigmoid,0.019878242164850235,0.10285325348377228,256,4
0.01,1e-05,True,4,24,Sigmoid,0.06138904392719269,0.10318750143051147,1024,8
0.01,1e-05,True,8,24,Sigmoid,0.033714279532432556,0.1049400269985199,256,9
0.01,0.0001,True,16,6,Sigmoid,0.012101888656616211,0.10509896278381348,256,2
0.01,0.0001,True,4,12,Sigmoid,0.07262261211872101,0.1052757203578949,512,3
0.01,1e-05,True,20,6,Sigmoid,0.0125357024371624,0.10529202967882156,256,2
0.01,0.0001,True,16,24,Sigmoid,0.05377865582704544,0.10567410290241241,512,9
0.01,1e-05,True,12,24,Sigmoid,0.027437832206487656,0.1057293713092804,256,8
0.01,1e-06,True,20,6,Sigmoid,0.014476168900728226,0.10684877634048462,256,2
0.01,1e-07,True,8,6,Sigmoid,0.07871102541685104,0.10729294270277023,1024,2
0.01,1e-05,True,16,12,Sigmoid,0.05982137843966484,0.10744840651750565,512,4
0.01,0.0001,True,20,6,Sigmoid,0.04500390589237213,0.11073921620845795,256,2
0.01,1e-05,True,16,6,Sigmoid,0.016488879919052124,0.11097846925258636,256,2
0.01,0.0001,True,8,24,Sigmoid,0.03049880638718605,0.11280034482479095,256,7
0.01,0.0001,True,20,24,Sigmoid,0.08853806555271149,0.11412811279296875,1024,13
0.01,1e-07,True,4,24,Sigmoid,0.07681605219841003,0.11658699065446854,1024,8
0.01,0.0001,True,8,12,Sigmoid,0.02329496294260025,0.11806002259254456,256,3
0.01,1e-06,True,16,24,Sigmoid,0.04410908371210098,0.11845536530017853,512,9
0.01,1e-05,True,12,6,Sigmoid,0.03109743446111679,0.11847352981567383,256,2
0.01,1e-05,True,4,6,Sigmoid,0.07269196212291718,0.11922471225261688,1024,2
0.01,1e-07,True,16,6,Sigmoid,0.030701134353876114,0.1218620166182518,256,2
0.01,1e-06,True,20,12,Sigmoid,0.019770175218582153,0.12194313108921051,256,4
0.01,1e-07,True,4,6,Sigmoid,0.06265060603618622,0.1222342997789383,256,2
0.01,1e-07,True,8,24,Sigmoid,0.0320097953081131,0.12249062955379486,512,9
0.001,1e-06,True,20,6,Sigmoid,0.09531093388795853,0.12365792691707611,1024,3
0.01,0.0001,True,8,6,Sigmoid,0.06409449875354767,0.12436096370220184,256,2
0.01,1e-07,True,8,24,Sigmoid,0.03605859354138374,0.12629978358745575,256,8
0.01,1e-05,True,8,12,Sigmoid,0.027264725416898727,0.12730315327644348,256,3
0.01,0.0001,True,12,6,Sigmoid,0.02715369313955307,0.13246700167655945,256,2
0.01,1e-06,True,4,12,Sigmoid,0.06249164789915085,0.13606704771518707,512,4
0.01,1e-06,True,8,6,Sigmoid,0.03222258761525154,0.13689061999320984,256,2
0.01,1e-07,True,20,6,Sigmoid,0.046632517129182816,0.13740062713623047,256,2
0.01,1e-06,True,16,6,Sigmoid,0.009611230343580246,0.13757067918777466,256,2
0.01,0.0001,True,20,12,Sigmoid,0.06647593528032303,0.13929076492786407,256,4
0.01,1e-07,True,4,24,Sigmoid,0.0764211118221283,0.14133813977241516,512,8
0.01,1e-07,True,16,12,Sigmoid,0.03989025950431824,0.1414046287536621,256,4
0.01,1e-07,True,8,12,Sigmoid,0.04476875439286232,0.1454337239265442,256,3
0.01,0.0001,True,4,24,Sigmoid,0.0701216459274292,0.14626026153564453,1024,8
0.01,0.0001,True,4,12,Sigmoid,0.06565000861883163,0.14695212244987488,1024,4
0.01,1e-07,True,4,12,Sigmoid,0.09132376313209534,0.1519787460565567,512,4
0.01,1e-06,True,4,24,Sigmoid,0.06790570169687271,0.1523440033197403,1024,8
0.01,1e-07,True,16,24,Sigmoid,0.020518209785223007,0.15584853291511536,512,9
0.01,0.0001,True,16,24,Sigmoid,0.01867884024977684,0.15612226724624634,256,8
0.01,1e-07,True,4,12,Sigmoid,0.062237489968538284,0.15612369775772095,1024,4
0.01,1e-05,True,4,24,Sigmoid,0.10069754719734192,0.15639354288578033,512,8
