learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-05,True,16,6,Sigmoid,0.06923292577266693,0.09540779143571854,512,0
0.01,1e-07,True,20,6,Sigmoid,0.0717134028673172,0.09910625219345093,1024,0
0.01,1e-05,True,20,6,Sigmoid,0.08051557093858719,0.10344798862934113,1024,0
0.01,0.0001,True,16,12,Sigmoid,0.08718864619731903,0.1075364425778389,1024,1
0.01,1e-07,True,16,6,Sigmoid,0.08065928518772125,0.10854684561491013,1024,0
0.01,1e-07,True,20,6,Sigmoid,0.0910496711730957,0.11265981197357178,512,0
0.01,1e-07,True,20,12,Sigmoid,0.07576791942119598,0.11735852062702179,512,1
0.01,1e-05,True,20,6,Sigmoid,0.06766650825738907,0.1233212947845459,512,0
0.01,1e-06,True,20,6,Sigmoid,0.08134789764881134,0.12371382862329483,1024,0
0.01,1e-05,True,20,12,Sigmoid,0.08359280973672867,0.12742868065834045,512,1
0.01,0.0001,True,16,6,Sigmoid,0.08962556719779968,0.12749060988426208,1024,0
0.01,1e-05,True,16,6,Sigmoid,0.12582574784755707,0.13100063800811768,1024,0
0.01,1e-07,True,12,6,Sigmoid,0.13135042786598206,0.13157032430171967,1024,0
0.01,0.0001,True,20,24,Sigmoid,0.10943707078695297,0.1333712339401245,1024,3
0.01,1e-05,True,12,6,Sigmoid,0.12079209089279175,0.1378212869167328,1024,0
0.01,0.0001,True,16,6,Sigmoid,0.08739648759365082,0.1379465013742447,512,0
0.01,1e-06,True,16,24,Sigmoid,0.12204642593860626,0.1381935179233551,1024,2
0.01,1e-06,True,20,6,Sigmoid,0.112210214138031,0.1386934220790863,512,0
0.01,1e-07,True,20,24,Sigmoid,0.1266527771949768,0.15037602186203003,512,2
0.01,1e-05,True,12,12,Sigmoid,0.11244158446788788,0.1508532464504242,512,1
0.01,1e-05,True,16,12,Sigmoid,0.06403383612632751,0.15094709396362305,256,1
0.01,0.0001,True,20,6,Sigmoid,0.09509129077196121,0.1558348536491394,1024,0
0.01,1e-07,True,12,6,Sigmoid,0.11129221320152283,0.1594494730234146,512,0
0.01,1e-07,True,16,12,Sigmoid,0.09423325955867767,0.16219015419483185,1024,1
0.01,0.0001,True,20,12,Sigmoid,0.15641620755195618,0.17848095297813416,1024,1
0.01,0.0001,True,16,12,Sigmoid,0.12418170273303986,0.18069268763065338,512,1
0.01,1e-06,True,16,12,Sigmoid,0.12362183630466461,0.1824767291545868,512,1
0.01,1e-06,True,16,6,Sigmoid,0.17007265985012054,0.19566434621810913,1024,0
0.01,1e-05,True,16,24,Sigmoid,0.16487926244735718,0.20480147004127502,512,2
0.01,0.0001,True,12,24,Sigmoid,0.17659462988376617,0.20639711618423462,1024,3
0.01,1e-05,True,16,12,Sigmoid,0.15745556354522705,0.2068374752998352,512,1
0.01,0.0001,True,20,6,Sigmoid,0.06952174007892609,0.20733249187469482,256,0
0.01,0.0001,True,20,6,Sigmoid,0.14263474941253662,0.20904454588890076,512,0
0.01,1e-06,True,12,12,Sigmoid,0.15676254034042358,0.2131066620349884,512,1
