learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,0.0001,True,14,6,Sigmoid,6.835904598236084,8.093422889709473,16
0.01,1e-07,True,14,6,Sigmoid,7.824000358581543,8.096545219421387,64
0.01,1e-05,True,14,6,Sigmoid,8.292609214782715,8.097664833068848,256
0.01,1e-05,True,12,24,Sigmoid,7.912901878356934,8.132635116577148,32
0.01,1e-07,True,10,6,Sigmoid,8.28023910522461,8.182831764221191,512
0.01,1e-07,True,14,6,Sigmoid,7.470448970794678,8.194193840026855,32
0.01,1e-05,True,14,12,Sigmoid,8.286487579345703,8.20062255859375,512
0.01,1e-06,True,16,6,Sigmoid,7.8373565673828125,8.206392288208008,64
0.01,1e-05,True,14,24,Sigmoid,7.3528337478637695,8.223550796508789,16
0.01,1e-07,True,12,24,Sigmoid,7.895272254943848,8.234017372131348,32
0.01,1e-07,True,12,6,Sigmoid,8.324651718139648,8.259136199951172,1024
0.01,1e-06,True,12,6,Sigmoid,7.915254592895508,8.263189315795898,64
0.01,1e-06,True,14,12,Sigmoid,7.5353546142578125,8.273661613464355,32
0.01,1e-07,True,16,6,Sigmoid,8.498098373413086,8.276751518249512,256
0.01,1e-06,True,12,24,Sigmoid,8.385953903198242,8.283487319946289,1024
0.01,1e-07,True,12,6,Sigmoid,6.682267189025879,8.295463562011719,16
0.01,1e-05,True,16,12,Sigmoid,6.917904376983643,8.315956115722656,16
0.01,1e-05,True,12,6,Sigmoid,8.409158706665039,8.325033187866211,1024
0.01,1e-07,True,14,12,Sigmoid,8.588436126708984,8.3516206741333,256
0.01,1e-06,True,14,6,Sigmoid,8.44499397277832,8.363081932067871,1024
0.01,1e-05,True,14,6,Sigmoid,6.707496166229248,8.363420486450195,16
0.01,1e-05,True,10,6,Sigmoid,8.349946975708008,8.449274063110352,128
0.01,1e-05,True,14,24,Sigmoid,8.466158866882324,8.467665672302246,128
0.01,1e-07,True,14,24,Sigmoid,7.617164134979248,8.468027114868164,16
0.01,1e-05,True,10,24,Sigmoid,8.694233894348145,8.477461814880371,256
0.01,1e-07,True,14,6,Sigmoid,6.795831680297852,8.478506088256836,16
0.01,1e-05,True,12,6,Sigmoid,8.5574312210083,8.482409477233887,512
0.01,1e-05,True,16,6,Sigmoid,7.267621040344238,8.485092163085938,32
0.01,0.0001,True,12,12,Sigmoid,7.095813274383545,8.526558876037598,16
0.01,1e-06,True,12,12,Sigmoid,7.887080669403076,8.54288387298584,32
0.01,0.0001,True,12,24,Sigmoid,8.630977630615234,8.545860290527344,128
0.01,1e-06,True,12,24,Sigmoid,8.675902366638184,8.55836009979248,128
0.01,1e-05,True,12,12,Sigmoid,8.667012214660645,8.572830200195312,1024
0.01,1e-05,True,14,6,Sigmoid,7.571243762969971,8.583317756652832,32
0.01,1e-06,True,12,24,Sigmoid,8.534795761108398,8.592937469482422,64
0.01,1e-07,True,10,12,Sigmoid,8.674304008483887,8.602493286132812,512
0.01,1e-05,True,14,12,Sigmoid,8.494793891906738,8.632622718811035,64
0.01,0.0001,True,14,24,Sigmoid,8.74079418182373,8.63770866394043,512
0.01,1e-07,True,12,24,Sigmoid,7.773465156555176,8.63861083984375,16
0.01,0.0001,True,14,12,Sigmoid,8.143869400024414,8.666093826293945,32
0.01,0.0001,True,16,12,Sigmoid,8.696756362915039,8.670710563659668,128
0.01,1e-07,True,14,12,Sigmoid,7.361954689025879,8.69266414642334,16
0.01,1e-06,True,10,24,Sigmoid,8.35368537902832,8.708307266235352,32
0.01,1e-06,True,10,12,Sigmoid,8.396123886108398,8.714705467224121,32
0.01,0.0001,True,12,12,Sigmoid,8.812530517578125,8.718571662902832,512
0.01,0.0001,True,10,24,Sigmoid,8.028091430664062,8.738666534423828,16
0.01,1e-06,True,14,24,Sigmoid,8.050834655761719,8.774106979370117,16
0.01,1e-07,True,10,12,Sigmoid,8.80714225769043,8.797199249267578,128
0.01,1e-05,True,10,12,Sigmoid,8.86916732788086,8.824097633361816,128
0.01,1e-07,True,12,24,Sigmoid,8.861467361450195,8.831562042236328,64
0.01,0.0001,True,12,24,Sigmoid,9.15289306640625,8.83774185180664,256
0.01,1e-05,True,10,12,Sigmoid,8.962658882141113,8.855769157409668,1024
0.01,1e-07,True,14,24,Sigmoid,8.455670356750488,8.867488861083984,32
0.01,1e-05,True,10,24,Sigmoid,8.14976978302002,8.880074501037598,16
0.01,1e-06,True,10,6,Sigmoid,9.136453628540039,8.906354904174805,256
0.01,1e-06,True,14,24,Sigmoid,9.007503509521484,8.907926559448242,128
0.01,1e-06,True,10,6,Sigmoid,9.006258010864258,8.923315048217773,512
0.01,0.0001,True,12,6,Sigmoid,8.99209976196289,8.930794715881348,128
0.01,0.0001,True,12,12,Sigmoid,9.25234603881836,8.990161895751953,256
0.01,1e-06,True,10,24,Sigmoid,8.97654914855957,9.006322860717773,64
0.01,1e-05,True,12,24,Sigmoid,8.216011047363281,9.0148286819458,16
0.01,1e-07,True,10,24,Sigmoid,8.82383918762207,9.01585578918457,32
0.01,1e-06,True,12,24,Sigmoid,9.136392593383789,9.020370483398438,512
0.01,1e-07,True,10,24,Sigmoid,9.041435241699219,9.030669212341309,128
0.01,1e-05,True,14,12,Sigmoid,7.781108856201172,9.055827140808105,16
0.01,1e-05,True,12,12,Sigmoid,8.536792755126953,9.057156562805176,32
0.01,1e-06,True,14,6,Sigmoid,7.569489479064941,9.064191818237305,16
0.01,1e-07,True,12,6,Sigmoid,9.338420867919922,9.071181297302246,256
0.01,0.0001,True,10,24,Sigmoid,9.184972763061523,9.074604034423828,1024
0.01,1e-06,True,14,6,Sigmoid,8.764396667480469,9.087810516357422,64
0.01,1e-07,True,10,6,Sigmoid,9.021665573120117,9.108349800109863,64
0.01,1e-06,True,12,24,Sigmoid,8.167832374572754,9.123336791992188,16
0.01,0.0001,True,12,6,Sigmoid,9.41195011138916,9.125964164733887,256
0.01,1e-06,True,10,24,Sigmoid,9.296937942504883,9.161063194274902,512
0.01,1e-05,True,12,12,Sigmoid,8.07211971282959,9.161831855773926,16
0.01,1e-06,True,6,24,Sigmoid,8.97470474243164,9.16197681427002,32
0.01,0.0001,True,12,6,Sigmoid,9.274759292602539,9.201484680175781,512
0.01,1e-06,True,12,6,Sigmoid,9.285981178283691,9.207164764404297,512
0.01,1e-05,True,10,6,Sigmoid,8.784481048583984,9.211409568786621,32
0.01,0.0001,True,8,6,Sigmoid,9.245044708251953,9.230818748474121,128
0.01,1e-06,True,10,12,Sigmoid,9.321983337402344,9.232915878295898,1024
0.01,1e-05,True,10,24,Sigmoid,9.303144454956055,9.245599746704102,128
0.01,1e-06,True,12,12,Sigmoid,9.17971420288086,9.25047492980957,64
0.01,1e-05,True,14,6,Sigmoid,9.348396301269531,9.261507034301758,1024
0.01,1e-07,True,8,12,Sigmoid,8.380553245544434,9.268136978149414,16
0.01,1e-06,True,12,12,Sigmoid,9.352230072021484,9.270580291748047,512
0.01,1e-06,True,8,6,Sigmoid,9.347183227539062,9.273856163024902,512
0.01,1e-07,True,12,6,Sigmoid,9.311874389648438,9.295331954956055,128
0.01,1e-05,True,12,6,Sigmoid,8.40446662902832,9.30128288269043,32
0.01,0.0001,True,10,24,Sigmoid,9.391254425048828,9.333301544189453,128
0.01,1e-07,True,10,6,Sigmoid,9.427687644958496,9.33613395690918,1024
0.01,1e-05,True,8,6,Sigmoid,8.824374198913574,9.346881866455078,32
0.01,1e-06,True,12,24,Sigmoid,9.631738662719727,9.348098754882812,256
0.01,1e-06,True,14,12,Sigmoid,7.918055534362793,9.357154846191406,16
0.01,1e-05,True,10,24,Sigmoid,9.491521835327148,9.36489486694336,512
0.01,1e-06,True,12,12,Sigmoid,9.4628324508667,9.377540588378906,128
0.01,1e-07,True,10,6,Sigmoid,9.627883911132812,9.379195213317871,256
0.01,1e-07,True,12,12,Sigmoid,8.718786239624023,9.397549629211426,32
0.01,0.0001,True,10,12,Sigmoid,9.497123718261719,9.412504196166992,512
0.01,1e-07,True,10,24,Sigmoid,9.534207344055176,9.414755821228027,512
0.01,0.0001,True,14,6,Sigmoid,8.59660816192627,9.422890663146973,32
0.01,1e-05,True,10,24,Sigmoid,9.22045612335205,9.47358512878418,32
0.01,1e-07,True,10,12,Sigmoid,8.940878868103027,9.473873138427734,32
0.01,1e-05,True,12,24,Sigmoid,9.480966567993164,9.494020462036133,64
0.01,1e-06,True,12,6,Sigmoid,8.17890739440918,9.52202033996582,16
0.01,0.0001,True,8,6,Sigmoid,8.276854515075684,9.580249786376953,16
0.01,1e-06,True,12,24,Sigmoid,9.225308418273926,9.592047691345215,32
0.01,1e-05,True,12,6,Sigmoid,9.851163864135742,9.596320152282715,256
0.01,0.0001,True,8,24,Sigmoid,8.954072952270508,9.616802215576172,16
0.01,0.0001,True,12,12,Sigmoid,9.721417427062988,9.626893997192383,1024
0.01,1e-05,True,12,6,Sigmoid,9.343501091003418,9.6561861038208,64
0.01,0.0001,True,12,6,Sigmoid,9.777017593383789,9.677090644836426,1024
0.01,1e-05,True,12,24,Sigmoid,9.783674240112305,9.67768669128418,1024
0.01,1e-06,True,8,12,Sigmoid,9.671863555908203,9.684564590454102,128
0.01,1e-05,True,12,12,Sigmoid,9.593825340270996,9.713447570800781,64
0.01,0.0001,True,10,6,Sigmoid,9.77865219116211,9.724567413330078,128
0.01,1e-06,True,8,24,Sigmoid,10.029722213745117,9.725366592407227,256
0.01,1e-07,True,8,24,Sigmoid,9.829570770263672,9.726236343383789,1024
0.01,1e-07,True,10,12,Sigmoid,9.804983139038086,9.729799270629883,1024
0.01,1e-07,True,12,6,Sigmoid,9.20018196105957,9.764105796813965,32
0.01,1e-05,True,10,6,Sigmoid,10.070487022399902,9.785642623901367,256
0.01,1e-05,True,10,12,Sigmoid,8.595562934875488,9.86008358001709,16
0.01,1e-06,True,10,12,Sigmoid,10.20123291015625,9.915779113769531,256
0.01,0.0001,True,8,6,Sigmoid,10.001628875732422,9.916322708129883,1024
0.01,1e-06,True,10,12,Sigmoid,10.009793281555176,9.93030071258545,512
0.01,1e-06,True,12,12,Sigmoid,8.634868621826172,9.934206008911133,16
0.01,1e-06,True,10,6,Sigmoid,10.101701736450195,10.008522033691406,1024
0.01,1e-07,True,10,12,Sigmoid,9.90135383605957,10.01489543914795,64
0.01,0.0001,True,8,6,Sigmoid,9.855602264404297,10.025379180908203,64
0.01,0.0001,True,8,12,Sigmoid,10.122657775878906,10.040143013000488,1024
0.01,1e-06,True,10,6,Sigmoid,9.531393051147461,10.044281005859375,32
0.01,1e-05,True,6,24,Sigmoid,10.160037994384766,10.053030014038086,512
0.01,1e-07,True,10,24,Sigmoid,9.269906044006348,10.06928825378418,16
0.01,1e-06,True,8,12,Sigmoid,10.076238632202148,10.06993293762207,64
0.01,1e-05,True,12,6,Sigmoid,8.714808464050293,10.078712463378906,16
0.01,1e-06,True,8,6,Sigmoid,9.999399185180664,10.07905101776123,64
0.01,0.0001,True,6,6,Sigmoid,10.161706924438477,10.07917594909668,512
0.01,0.0001,True,10,12,Sigmoid,10.15501594543457,10.083673477172852,1024
0.01,1e-06,True,10,6,Sigmoid,9.876338005065918,10.097623825073242,64
0.01,1e-07,True,10,6,Sigmoid,8.513532638549805,10.105676651000977,16
0.01,0.0001,True,10,6,Sigmoid,9.510948181152344,10.153627395629883,32
0.01,1e-07,True,14,6,Sigmoid,10.269959449768066,10.186861038208008,512
0.01,1e-05,True,12,12,Sigmoid,10.261296272277832,10.188642501831055,512
0.01,1e-05,True,8,6,Sigmoid,10.479848861694336,10.205314636230469,256
0.01,0.0001,True,10,12,Sigmoid,10.11025619506836,10.217507362365723,64
0.01,1e-07,True,12,24,Sigmoid,10.367927551269531,10.262971878051758,128
0.01,1e-05,True,10,6,Sigmoid,10.363235473632812,10.270962715148926,1024
0.01,1e-05,True,10,12,Sigmoid,10.35959243774414,10.276094436645508,512
0.01,0.0001,True,10,12,Sigmoid,10.335060119628906,10.279308319091797,128
0.01,1e-05,True,8,24,Sigmoid,9.84514045715332,10.280750274658203,32
0.01,1e-07,True,10,24,Sigmoid,10.391044616699219,10.287285804748535,1024
0.01,1e-07,True,10,6,Sigmoid,9.672359466552734,10.29057788848877,32
0.01,1e-07,True,8,12,Sigmoid,10.387899398803711,10.325955390930176,128
0.01,1e-07,True,12,12,Sigmoid,9.26115894317627,10.33066177368164,16
0.01,1e-05,True,8,24,Sigmoid,10.434531211853027,10.33804988861084,512
0.01,0.0001,True,12,12,Sigmoid,9.806046485900879,10.353828430175781,32
0.01,0.0001,True,12,24,Sigmoid,9.676130294799805,10.379874229431152,16
0.01,1e-05,True,10,6,Sigmoid,9.451494216918945,10.38245964050293,16
0.01,1e-05,True,8,12,Sigmoid,10.638800621032715,10.395008087158203,256
0.01,1e-05,True,10,12,Sigmoid,10.708146095275879,10.395353317260742,256
0.01,1e-06,True,10,6,Sigmoid,10.439929962158203,10.407527923583984,128
0.01,1e-07,True,10,12,Sigmoid,9.513038635253906,10.41444206237793,16
0.01,1e-06,True,10,12,Sigmoid,9.473057746887207,10.491006851196289,16
0.01,1e-07,True,8,24,Sigmoid,10.454543113708496,10.491936683654785,64
0.01,1e-07,True,8,6,Sigmoid,10.7495698928833,10.50909423828125,256
0.01,0.0001,True,8,24,Sigmoid,10.640070915222168,10.528705596923828,128
0.01,1e-06,True,8,12,Sigmoid,10.634323120117188,10.536649703979492,1024
0.01,1e-07,True,8,24,Sigmoid,10.870841979980469,10.536985397338867,256
0.01,0.0001,True,10,6,Sigmoid,10.639923095703125,10.565815925598145,512
0.01,1e-07,True,6,24,Sigmoid,10.616189956665039,10.57301139831543,64
0.01,1e-07,True,6,24,Sigmoid,10.69758415222168,10.582554817199707,1024
0.01,0.0001,True,12,6,Sigmoid,9.379655838012695,10.609184265136719,16
0.01,1e-06,True,8,6,Sigmoid,10.881239891052246,10.623025894165039,256
0.01,1e-05,True,6,12,Sigmoid,10.709453582763672,10.628650665283203,512
0.01,1e-05,True,10,6,Sigmoid,10.4740571975708,10.64908218383789,64
0.01,1e-05,True,10,12,Sigmoid,10.409919738769531,10.666213989257812,32
0.01,1e-05,True,6,6,Sigmoid,10.60634708404541,10.706487655639648,64
0.01,1e-06,True,8,24,Sigmoid,10.103157043457031,10.709460258483887,16
0.01,0.0001,True,10,12,Sigmoid,9.704895973205566,10.72107219696045,16
0.01,1e-07,True,8,6,Sigmoid,10.812373161315918,10.730474472045898,128
0.01,0.0001,True,10,12,Sigmoid,10.380502700805664,10.766424179077148,32
0.01,0.0001,True,10,24,Sigmoid,10.863812446594238,10.769730567932129,512
0.01,0.0001,True,8,12,Sigmoid,10.725430488586426,10.794109344482422,64
0.01,1e-07,True,6,6,Sigmoid,9.697622299194336,10.814000129699707,16
0.01,1e-06,True,6,6,Sigmoid,10.916299819946289,10.81423568725586,1024
0.01,1e-07,True,10,24,Sigmoid,10.813835144042969,10.826921463012695,64
0.01,1e-06,True,8,12,Sigmoid,11.125295639038086,10.839071273803711,256
0.01,0.0001,True,10,12,Sigmoid,11.141303062438965,10.843141555786133,256
0.01,1e-05,True,10,6,Sigmoid,10.954961776733398,10.851622581481934,512
0.01,1e-06,True,10,24,Sigmoid,11.194189071655273,10.855682373046875,256
0.01,1e-05,True,8,24,Sigmoid,10.927749633789062,10.863044738769531,128
0.01,1e-05,True,8,24,Sigmoid,11.19725227355957,10.889875411987305,256
0.01,1e-07,True,8,12,Sigmoid,10.933115005493164,10.928598403930664,64
0.01,1e-06,True,6,12,Sigmoid,10.899625778198242,10.930453300476074,128
0.01,0.0001,True,8,12,Sigmoid,11.227317810058594,10.939337730407715,256
0.01,1e-07,True,6,6,Sigmoid,11.038662910461426,10.965017318725586,1024
0.01,1e-07,True,8,24,Sigmoid,11.075511932373047,10.985212326049805,512
0.01,1e-07,True,8,24,Sigmoid,10.242047309875488,11.01732349395752,16
0.01,1e-05,True,8,12,Sigmoid,11.043325424194336,11.02139663696289,64
0.01,0.0001,True,12,24,Sigmoid,10.83942985534668,11.032130241394043,32
0.01,1e-06,True,8,12,Sigmoid,10.749124526977539,11.044185638427734,32
0.01,1e-07,True,12,6,Sigmoid,11.059600830078125,11.055426597595215,64
0.01,1e-05,True,8,12,Sigmoid,11.177682876586914,11.069332122802734,512
0.01,1e-05,True,8,6,Sigmoid,9.936771392822266,11.083517074584961,16
0.01,1e-05,True,8,24,Sigmoid,11.116198539733887,11.099993705749512,64
0.01,1e-07,True,6,6,Sigmoid,11.404150009155273,11.115076065063477,256
0.01,1e-06,True,10,12,Sigmoid,11.039350509643555,11.116347312927246,128
0.01,1e-06,True,8,24,Sigmoid,11.221963882446289,11.135200500488281,512
0.01,1e-07,True,8,6,Sigmoid,10.839899063110352,11.158702850341797,32
0.01,0.0001,True,10,24,Sigmoid,10.920366287231445,11.160019874572754,32
0.01,1e-07,True,8,24,Sigmoid,11.294807434082031,11.196962356567383,128
0.01,1e-07,True,4,6,Sigmoid,11.421895980834961,11.232994079589844,256
0.01,1e-07,True,10,12,Sigmoid,11.505500793457031,11.248860359191895,256
0.01,1e-07,True,8,6,Sigmoid,11.345396995544434,11.256170272827148,512
0.01,0.0001,True,8,24,Sigmoid,11.112733840942383,11.25864028930664,32
0.01,0.0001,True,8,6,Sigmoid,11.555130004882812,11.259719848632812,256
0.01,1e-07,True,10,6,Sigmoid,11.334491729736328,11.292177200317383,128
0.01,0.0001,True,8,24,Sigmoid,11.399627685546875,11.297849655151367,1024
0.01,1e-06,True,6,6,Sigmoid,11.616669654846191,11.31117057800293,256
0.01,0.0001,True,6,6,Sigmoid,11.322224617004395,11.321191787719727,128
0.01,1e-06,True,10,24,Sigmoid,11.429471969604492,11.336155891418457,128
0.01,1e-07,True,10,24,Sigmoid,11.66333293914795,11.363269805908203,256
0.01,1e-06,True,10,24,Sigmoid,10.578927040100098,11.374403953552246,16
0.01,1e-05,True,8,12,Sigmoid,11.470834732055664,11.379410743713379,1024
0.01,1e-05,True,6,24,Sigmoid,10.84781265258789,11.38562297821045,16
0.01,1e-06,True,6,12,Sigmoid,11.50137710571289,11.403295516967773,512
0.01,1e-07,True,6,24,Sigmoid,10.79061508178711,11.405521392822266,16
0.01,1e-05,True,8,12,Sigmoid,11.470993041992188,11.409313201904297,128
0.01,1e-05,True,10,12,Sigmoid,11.276947021484375,11.414823532104492,64
0.01,1e-06,True,4,24,Sigmoid,11.760063171386719,11.425602912902832,256
0.01,1e-06,True,8,6,Sigmoid,10.314620018005371,11.429786682128906,16
0.01,0.0001,True,8,6,Sigmoid,11.121634483337402,11.454261779785156,32
0.01,1e-06,True,6,24,Sigmoid,11.52885627746582,11.456645965576172,128
0.01,0.0001,True,8,6,Sigmoid,11.570405006408691,11.488182067871094,512
0.01,1e-05,True,6,6,Sigmoid,10.767683029174805,11.498857498168945,16
0.01,1e-05,True,8,6,Sigmoid,11.467970848083496,11.520416259765625,64
0.01,1e-07,True,6,12,Sigmoid,11.678964614868164,11.589462280273438,512
0.01,1e-05,True,6,24,Sigmoid,11.426589012145996,11.593043327331543,32
0.01,1e-06,True,10,6,Sigmoid,10.556961059570312,11.600863456726074,16
0.01,1e-06,True,6,12,Sigmoid,11.718433380126953,11.619546890258789,1024
0.01,1e-05,True,8,6,Sigmoid,11.665483474731445,11.621498107910156,128
0.01,1e-06,True,8,6,Sigmoid,11.194210052490234,11.624983787536621,32
0.01,1e-06,True,8,24,Sigmoid,11.492932319641113,11.661133766174316,32
0.01,0.0001,True,6,24,Sigmoid,11.767431259155273,11.667054176330566,128
0.01,1e-07,True,6,6,Sigmoid,11.794998168945312,11.686285972595215,512
0.01,1e-06,True,6,6,Sigmoid,11.79278564453125,11.694945335388184,512
0.01,0.0001,True,6,12,Sigmoid,11.72156047821045,11.698959350585938,64
0.01,1e-06,True,6,12,Sigmoid,11.998346328735352,11.70742130279541,256
0.01,1e-05,True,8,12,Sigmoid,11.41529655456543,11.709978103637695,32
0.01,1e-07,True,8,6,Sigmoid,11.627972602844238,11.712575912475586,64
0.01,0.0001,True,8,12,Sigmoid,11.84522533416748,11.74261474609375,512
0.01,0.0001,True,6,6,Sigmoid,11.359103202819824,11.76588249206543,32
0.01,0.0001,True,8,12,Sigmoid,10.87880802154541,11.785510063171387,16
0.01,1e-06,True,8,6,Sigmoid,11.874451637268066,11.790457725524902,128
0.01,1e-06,True,8,24,Sigmoid,11.924467086791992,11.815774917602539,128
0.01,1e-07,True,8,6,Sigmoid,11.918574333190918,11.828826904296875,1024
0.01,0.0001,True,6,24,Sigmoid,11.963518142700195,11.851968765258789,1024
0.01,1e-07,True,8,24,Sigmoid,11.671180725097656,11.853260040283203,32
0.01,1e-05,True,4,6,Sigmoid,11.484947204589844,11.867162704467773,32
0.01,1e-05,True,8,12,Sigmoid,11.12342643737793,11.876750946044922,16
0.01,0.0001,True,6,12,Sigmoid,11.981260299682617,11.88735294342041,1024
0.01,1e-07,True,8,12,Sigmoid,12.00461196899414,11.918665885925293,512
0.01,1e-06,True,6,24,Sigmoid,11.285994529724121,11.940823554992676,16
0.01,1e-05,True,8,6,Sigmoid,12.061217308044434,11.955779075622559,512
0.01,0.0001,True,4,12,Sigmoid,12.247208595275879,11.968291282653809,256
0.01,0.0001,True,6,12,Sigmoid,12.327801704406738,12.00613021850586,256
0.01,1e-05,True,6,12,Sigmoid,12.057899475097656,12.011133193969727,64
0.01,0.0001,True,8,24,Sigmoid,12.33085823059082,12.021340370178223,256
0.01,1e-06,True,6,24,Sigmoid,12.141814231872559,12.030231475830078,512
0.01,1e-05,True,8,24,Sigmoid,11.383825302124023,12.030618667602539,16
0.01,1e-05,True,6,6,Sigmoid,12.126672744750977,12.03748607635498,1024
0.01,1e-05,True,8,6,Sigmoid,12.133370399475098,12.041824340820312,1024
0.01,0.0001,True,6,24,Sigmoid,12.103144645690918,12.043797492980957,64
0.01,0.0001,True,8,24,Sigmoid,12.166787147521973,12.045812606811523,512
0.01,0.0001,True,10,24,Sigmoid,12.3493070602417,12.049734115600586,256
0.01,1e-07,True,8,6,Sigmoid,11.207077026367188,12.076614379882812,16
0.01,0.0001,True,4,6,Sigmoid,12.148446083068848,12.09139633178711,64
0.01,0.0001,True,10,6,Sigmoid,11.122665405273438,12.09564208984375,16
0.01,0.0001,True,10,6,Sigmoid,12.424461364746094,12.114339828491211,256
0.01,1e-06,True,6,24,Sigmoid,12.225672721862793,12.12916374206543,1024
0.01,1e-06,True,6,12,Sigmoid,11.351354598999023,12.153287887573242,16
0.01,0.0001,True,6,24,Sigmoid,11.32931137084961,12.153656959533691,16
0.01,0.0001,True,6,12,Sigmoid,11.368390083312988,12.16345500946045,16
0.01,1e-06,True,8,12,Sigmoid,12.288515090942383,12.182952880859375,512
0.01,1e-05,True,4,12,Sigmoid,12.260038375854492,12.213077545166016,64
0.01,1e-06,True,8,12,Sigmoid,11.251904487609863,12.224658966064453,16
0.01,0.0001,True,8,12,Sigmoid,12.309624671936035,12.224798202514648,128
0.01,1e-06,True,8,24,Sigmoid,12.293069839477539,12.267011642456055,64
0.01,1e-07,True,6,12,Sigmoid,11.406064987182617,12.299131393432617,16
0.01,0.0001,True,10,6,Sigmoid,12.426286697387695,12.324400901794434,1024
0.01,1e-06,True,4,24,Sigmoid,11.763946533203125,12.364644050598145,16
0.01,1e-07,True,4,6,Sigmoid,12.119006156921387,12.37088394165039,32
0.01,1e-06,True,10,12,Sigmoid,12.385201454162598,12.375351905822754,64
0.01,1e-06,True,6,12,Sigmoid,12.144901275634766,12.376971244812012,32
0.01,1e-07,True,8,12,Sigmoid,12.472064971923828,12.378530502319336,1024
0.01,0.0001,True,6,6,Sigmoid,12.510812759399414,12.406929969787598,1024
0.01,1e-07,True,6,12,Sigmoid,12.495945930480957,12.414657592773438,128
0.01,1e-07,True,8,12,Sigmoid,12.736007690429688,12.433380126953125,256
0.01,0.0001,True,4,6,Sigmoid,12.31924819946289,12.495301246643066,32
0.01,1e-05,True,6,6,Sigmoid,12.79423713684082,12.499237060546875,256
0.01,1e-07,True,6,12,Sigmoid,12.583593368530273,12.529998779296875,64
0.01,1e-05,True,4,12,Sigmoid,12.844573974609375,12.546170234680176,256
0.01,1e-06,True,8,6,Sigmoid,12.65174674987793,12.55105209350586,1024
0.01,1e-06,True,6,6,Sigmoid,11.835104942321777,12.580493927001953,16
0.01,1e-05,True,6,6,Sigmoid,12.327356338500977,12.60731029510498,32
0.01,1e-07,True,6,24,Sigmoid,12.758726119995117,12.64490795135498,512
0.01,1e-07,True,4,6,Sigmoid,12.747851371765137,12.659625053405762,512
0.01,1e-05,True,8,24,Sigmoid,12.809637069702148,12.69877815246582,1024
0.01,1e-07,True,6,24,Sigmoid,12.53471565246582,12.702059745788574,32
0.01,1e-06,True,4,6,Sigmoid,13.017889022827148,12.71047592163086,256
0.01,1e-05,True,6,6,Sigmoid,12.740660667419434,12.710678100585938,128
0.01,1e-07,True,4,12,Sigmoid,12.001977920532227,12.713513374328613,16
0.01,0.0001,True,6,6,Sigmoid,13.047887802124023,12.740776062011719,256
0.01,1e-07,True,4,24,Sigmoid,12.604945182800293,12.773924827575684,32
0.01,1e-05,True,6,12,Sigmoid,12.625777244567871,12.823136329650879,32
0.01,1e-05,True,4,24,Sigmoid,12.592342376708984,12.82801628112793,32
0.01,1e-07,True,4,6,Sigmoid,12.942237854003906,12.841561317443848,1024
0.01,0.0001,True,6,12,Sigmoid,12.665241241455078,12.841753005981445,32
0.01,0.0001,True,4,12,Sigmoid,12.689945220947266,12.852784156799316,32
0.01,0.0001,True,6,24,Sigmoid,12.987203598022461,12.892036437988281,512
0.01,1e-07,True,6,6,Sigmoid,12.991951942443848,12.8994140625,128
0.01,0.0001,True,8,24,Sigmoid,12.93714427947998,12.903225898742676,64
0.01,1e-06,True,6,6,Sigmoid,12.907194137573242,12.920587539672852,64
0.01,0.0001,True,8,12,Sigmoid,12.731481552124023,12.932880401611328,32
0.01,1e-07,True,6,24,Sigmoid,13.039072036743164,12.943842887878418,128
0.01,1e-07,True,6,24,Sigmoid,13.326749801635742,13.015151977539062,256
0.01,1e-07,True,6,12,Sigmoid,13.127227783203125,13.031484603881836,1024
0.01,1e-07,True,6,12,Sigmoid,13.390685081481934,13.06749153137207,256
0.01,1e-05,True,6,6,Sigmoid,13.21145248413086,13.093701362609863,512
0.01,1e-06,True,6,6,Sigmoid,12.854292869567871,13.099061965942383,32
0.01,1e-06,True,4,12,Sigmoid,13.41716194152832,13.104650497436523,256
0.01,1e-06,True,6,24,Sigmoid,13.452272415161133,13.12582015991211,256
0.01,1e-05,True,6,24,Sigmoid,13.259173393249512,13.142861366271973,128
0.01,1e-07,True,4,6,Sigmoid,13.295284271240234,13.178838729858398,128
0.01,1e-06,True,4,12,Sigmoid,13.238155364990234,13.17898178100586,64
0.01,1e-06,True,4,12,Sigmoid,13.297029495239258,13.19340705871582,128
0.01,1e-06,True,4,24,Sigmoid,13.305407524108887,13.201057434082031,1024
0.01,1e-06,True,6,12,Sigmoid,13.22435474395752,13.218494415283203,64
0.01,0.0001,True,6,12,Sigmoid,13.335653305053711,13.226823806762695,512
0.01,0.0001,True,10,24,Sigmoid,13.245226860046387,13.228690147399902,64
0.01,0.0001,True,4,24,Sigmoid,13.575984954833984,13.242847442626953,256
0.01,1e-05,True,6,12,Sigmoid,13.580121994018555,13.268802642822266,256
0.01,1e-07,True,6,12,Sigmoid,13.079309463500977,13.271438598632812,32
0.01,1e-07,True,4,6,Sigmoid,12.513311386108398,13.283376693725586,16
0.01,0.0001,True,6,12,Sigmoid,13.35690975189209,13.290152549743652,128
0.01,1e-07,True,4,12,Sigmoid,13.384391784667969,13.294709205627441,512
0.01,1e-07,True,4,24,Sigmoid,13.648799896240234,13.31875991821289,256
