learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,0.0001,True,12,12,Sigmoid,6.828932285308838,6.992107391357422,128
0.01,1e-06,True,14,6,Sigmoid,6.9444580078125,6.996706485748291,1024
0.01,1e-06,True,12,6,Sigmoid,6.661411762237549,7.004088401794434,64
0.01,1e-05,True,18,6,Sigmoid,5.714851379394531,7.062332630157471,16
0.01,0.0001,True,16,24,Sigmoid,6.963839530944824,7.065468788146973,64
0.01,1e-05,True,16,24,Sigmoid,6.9419026374816895,7.071551322937012,32
0.01,1e-05,True,12,12,Sigmoid,6.986528396606445,7.0823564529418945,256
0.01,1e-05,True,16,6,Sigmoid,7.044111251831055,7.091432571411133,1024
0.01,0.0001,True,14,6,Sigmoid,5.891595363616943,7.103273868560791,16
0.01,0.0001,True,12,6,Sigmoid,6.927635192871094,7.119961738586426,128
0.01,0.0001,True,14,12,Sigmoid,6.449916839599609,7.164629936218262,32
0.01,1e-05,True,14,24,Sigmoid,7.150346279144287,7.17169189453125,512
0.01,1e-06,True,18,6,Sigmoid,6.93100118637085,7.173434734344482,128
0.01,1e-05,True,14,24,Sigmoid,7.074387550354004,7.181189060211182,16
0.01,0.0001,True,14,24,Sigmoid,7.138841152191162,7.1811933517456055,256
0.01,1e-05,True,18,24,Sigmoid,7.049108028411865,7.181830406188965,64
0.01,1e-05,True,14,12,Sigmoid,7.085572719573975,7.193106174468994,256
0.01,1e-05,True,14,24,Sigmoid,7.206075191497803,7.242438316345215,1024
0.01,1e-07,True,16,6,Sigmoid,7.201128005981445,7.264235973358154,1024
0.01,1e-05,True,16,12,Sigmoid,6.1086745262146,7.281790256500244,16
0.01,0.0001,True,14,12,Sigmoid,7.219258785247803,7.286474704742432,512
0.01,1e-05,True,12,6,Sigmoid,7.218851089477539,7.2935791015625,512
0.01,1e-06,True,14,24,Sigmoid,7.198885440826416,7.2957024574279785,64
0.01,1e-06,True,14,12,Sigmoid,7.272068977355957,7.302935600280762,1024
0.01,1e-07,True,14,12,Sigmoid,6.749133110046387,7.346405029296875,16
0.01,0.0001,True,14,12,Sigmoid,7.297482490539551,7.350466728210449,1024
0.01,1e-05,True,14,6,Sigmoid,6.859390735626221,7.364410400390625,64
0.01,1e-05,True,14,24,Sigmoid,7.308393478393555,7.371762275695801,128
0.01,1e-06,True,14,6,Sigmoid,7.249493598937988,7.380504608154297,256
0.01,1e-05,True,18,12,Sigmoid,7.013086318969727,7.394462585449219,64
0.01,1e-07,True,14,6,Sigmoid,7.312508583068848,7.424389839172363,256
0.01,0.0001,True,18,24,Sigmoid,7.338002681732178,7.426239490509033,128
0.01,1e-06,True,16,12,Sigmoid,7.399014472961426,7.459094047546387,128
0.01,1e-06,True,16,12,Sigmoid,7.323821067810059,7.468812942504883,64
