learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,0.0001,True,16,24,Sigmoid,0.054455794394016266,0.12374015152454376,128,0
0.01,1e-06,True,20,24,Sigmoid,0.03194931894540787,0.12422637641429901,128,0
0.01,0.0001,True,20,24,Sigmoid,0.038136836141347885,0.12424230575561523,128,0
0.01,1e-06,True,12,12,Sigmoid,0.05367039144039154,0.13078391551971436,128,0
0.01,1e-06,True,8,6,Sigmoid,0.10801757872104645,0.1369079053401947,128,0
0.01,1e-07,True,16,24,Sigmoid,0.029828228056430817,0.13776837289333344,128,0
0.01,1e-07,True,12,24,Sigmoid,0.03648655489087105,0.13931837677955627,128,0
0.01,1e-07,True,20,24,Sigmoid,0.05170494318008423,0.1396884024143219,128,0
0.01,1e-05,True,12,24,Sigmoid,0.08988943696022034,0.13980388641357422,128,0
0.01,1e-07,True,8,12,Sigmoid,0.08656851947307587,0.1410178542137146,128,0
0.01,1e-06,True,12,24,Sigmoid,0.03524845093488693,0.1416885256767273,128,0
0.01,0.0001,True,4,6,Sigmoid,0.13734108209609985,0.1426619291305542,256,0
0.01,1e-06,True,8,12,Sigmoid,0.07113847881555557,0.1436832845211029,128,0
0.01,1e-05,True,16,24,Sigmoid,0.05964115634560585,0.1456606090068817,128,0
0.01,1e-07,True,12,12,Sigmoid,0.06362046301364899,0.1531926393508911,128,0
0.01,0.0001,True,8,24,Sigmoid,0.06097617745399475,0.15502753853797913,128,0
0.01,0.0001,True,8,12,Sigmoid,0.12440658360719681,0.15809617936611176,128,0
0.01,1e-05,True,4,12,Sigmoid,0.14745819568634033,0.15876717865467072,256,0
0.01,1e-06,True,16,24,Sigmoid,0.1034088209271431,0.16181360185146332,128,0
0.01,1e-06,True,8,24,Sigmoid,0.07286304980516434,0.16807593405246735,128,0
0.01,1e-07,True,4,12,Sigmoid,0.12833446264266968,0.17676302790641785,128,0
0.01,0.0001,True,12,24,Sigmoid,0.05114074796438217,0.1839200258255005,128,0
0.01,1e-07,True,8,24,Sigmoid,0.05763103812932968,0.18426112830638885,128,0
0.01,1e-07,True,4,6,Sigmoid,0.18917584419250488,0.19691455364227295,128,0
0.01,1e-07,True,4,24,Sigmoid,0.1857566088438034,0.2079426348209381,128,0
0.01,1e-05,True,8,24,Sigmoid,0.1487167626619339,0.215788334608078,128,0
0.01,1e-06,True,4,6,Sigmoid,0.2331995964050293,0.23948189616203308,256,0
0.01,1e-05,True,4,12,Sigmoid,0.2487412691116333,0.2790122926235199,128,0
0.001,1e-06,True,8,6,Sigmoid,0.28957217931747437,0.293108731508255,256,0
0.001,0.0001,True,20,6,Sigmoid,0.41505903005599976,0.42378294467926025,256,0
0.01,0.0001,True,4,12,Sigmoid,0.4788835048675537,0.48536497354507446,256,0
0.01,1e-06,True,4,6,Sigmoid,0.5413413643836975,0.5464122295379639,128,0
0.01,1e-05,True,4,24,Sigmoid,0.5620457530021667,0.574697732925415,128,0
0.01,1e-06,True,4,12,Sigmoid,0.5841856002807617,0.5936903357505798,128,0
0.01,1e-06,True,4,24,Sigmoid,0.6027100086212158,0.6240315437316895,128,0
0.001,0.0001,True,20,12,Sigmoid,0.6079058647155762,0.6587134599685669,128,0
0.01,1e-06,True,4,12,Sigmoid,0.6731317043304443,0.6713818907737732,256,0
0.01,0.0001,True,4,24,Sigmoid,0.6704486012458801,0.6936361789703369,128,0
0.01,0.0001,True,4,12,Sigmoid,0.6862508654594421,0.6949082016944885,128,0
0.001,1e-07,True,20,12,Sigmoid,0.782878577709198,0.8491010069847107,128,0
0.001,1e-05,True,8,6,Sigmoid,1.0038518905639648,1.0011030435562134,256,0
0.01,1e-07,True,4,12,Sigmoid,1.0332260131835938,1.0395276546478271,256,0
0.001,1e-06,True,20,12,Sigmoid,1.0055710077285767,1.1070072650909424,128,0
0.001,1e-06,True,20,6,Sigmoid,1.1040395498275757,1.1364974975585938,128,0
0.001,0.0001,True,8,12,Sigmoid,1.1272284984588623,1.1375541687011719,128,0
0.001,0.0001,True,12,12,Sigmoid,1.1410753726959229,1.175216794013977,128,0
0.001,1e-05,True,8,6,Sigmoid,1.1874001026153564,1.188223123550415,128,0
0.001,1e-06,True,12,12,Sigmoid,1.1627932786941528,1.1903611421585083,256,0
0.001,1e-05,True,12,12,Sigmoid,1.2557848691940308,1.2574307918548584,256,0
0.001,1e-07,True,12,6,Sigmoid,1.2765045166015625,1.286547303199768,128,0
0.001,1e-06,True,4,12,Sigmoid,1.314662218093872,1.3112068176269531,256,0
0.001,1e-05,True,4,6,Sigmoid,1.3214316368103027,1.3243200778961182,128,0
0.001,0.0001,True,16,12,Sigmoid,1.323862910270691,1.3499784469604492,256,0
0.001,1e-05,True,16,6,Sigmoid,1.4102013111114502,1.4151148796081543,256,0
0.01,1e-05,True,4,6,Sigmoid,1.4180715084075928,1.415330171585083,256,0
0.001,0.0001,True,8,24,Sigmoid,1.4090993404388428,1.4316091537475586,128,0
0.001,1e-05,True,8,12,Sigmoid,1.4384315013885498,1.4470829963684082,128,0
0.001,0.0001,True,16,6,Sigmoid,1.463456630706787,1.4732451438903809,128,0
0.001,1e-07,True,20,6,Sigmoid,1.515616774559021,1.5354796648025513,128,0
0.001,0.0001,True,12,6,Sigmoid,1.5372799634933472,1.5427619218826294,128,0
0.001,1e-06,True,16,24,Sigmoid,1.4778847694396973,1.5510298013687134,128,0
0.001,1e-05,True,4,24,Sigmoid,1.6030296087265015,1.601891040802002,128,0
0.001,1e-06,True,20,24,Sigmoid,1.5430917739868164,1.6019164323806763,128,0
0.001,1e-07,True,16,12,Sigmoid,1.5862261056900024,1.6055610179901123,256,0
0.001,0.0001,True,20,24,Sigmoid,1.5784350633621216,1.6244215965270996,128,0
0.001,1e-06,True,16,12,Sigmoid,1.5959595441818237,1.6258914470672607,128,0
0.001,1e-06,True,16,6,Sigmoid,1.6503674983978271,1.6606066226959229,128,0
0.001,0.0001,True,4,24,Sigmoid,1.6654679775238037,1.665528416633606,128,0
0.001,0.0001,True,12,24,Sigmoid,1.7145895957946777,1.7279698848724365,128,0
0.001,1e-07,True,12,12,Sigmoid,1.7215588092803955,1.7350071668624878,256,0
0.001,1e-06,True,8,24,Sigmoid,1.7790231704711914,1.7861119508743286,128,0
0.001,1e-06,True,16,6,Sigmoid,1.830796480178833,1.8393118381500244,256,0
0.001,1e-06,True,4,6,Sigmoid,1.849129557609558,1.8463740348815918,256,0
0.001,1e-05,True,16,12,Sigmoid,1.8576009273529053,1.8685734272003174,256,0
0.001,1e-05,True,12,6,Sigmoid,1.8960264921188354,1.8980679512023926,256,0
0.001,1e-05,True,20,6,Sigmoid,1.884379506111145,1.8991680145263672,256,0
0.001,1e-06,True,4,6,Sigmoid,1.9253451824188232,1.9243834018707275,128,0
0.001,1e-07,True,16,6,Sigmoid,1.961587905883789,1.967681646347046,128,0
0.001,1e-07,True,8,12,Sigmoid,1.9654557704925537,1.993577480316162,128,0
0.001,1e-06,True,8,12,Sigmoid,2.0109128952026367,2.0098419189453125,256,0
0.001,1e-05,True,8,12,Sigmoid,2.008286952972412,2.0289931297302246,256,0
0.001,0.0001,True,12,12,Sigmoid,2.023893117904663,2.0312514305114746,256,0
0.001,1e-06,True,12,24,Sigmoid,1.9733200073242188,2.039721727371216,128,0
0.001,1e-05,True,20,24,Sigmoid,1.963179111480713,2.0468480587005615,128,1
0.001,1e-07,True,8,12,Sigmoid,2.061840534210205,2.0615005493164062,256,0
0.001,1e-07,True,20,24,Sigmoid,1.9554352760314941,2.0756430625915527,128,0
0.001,1e-05,True,12,12,Sigmoid,2.0483851432800293,2.0798180103302,128,0
0.001,1e-05,True,4,12,Sigmoid,2.0986223220825195,2.098572015762329,128,0
0.001,1e-06,True,8,12,Sigmoid,2.0964255332946777,2.1035611629486084,128,0
0.001,1e-06,True,12,6,Sigmoid,2.11795711517334,2.117215871810913,256,0
0.001,0.0001,True,4,6,Sigmoid,2.131667137145996,2.129744052886963,256,0
