learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-06,True,12,6,Sigmoid,0.004865760449320078,0.01302243396639824,2048,4
0.01,1e-07,True,16,12,Sigmoid,0.007705358322709799,0.0130928885191679,2048,8
0.01,1e-06,True,16,12,Sigmoid,0.009667580015957355,0.01311701349914074,4096,16
0.01,1e-07,True,20,12,Sigmoid,0.006321422290056944,0.013121516443789005,2048,9
0.001,1e-06,True,20,6,Sigmoid,0.01088558416813612,0.013167832978069782,8192,11
0.01,1e-07,True,12,6,Sigmoid,0.007447013631463051,0.013186698779463768,2048,3
0.01,1e-07,True,20,6,Sigmoid,0.012648973613977432,0.013334349729120731,8192,10
0.01,1e-05,True,16,12,Sigmoid,0.004934943746775389,0.013455295003950596,2048,9
0.01,1e-05,True,12,12,Sigmoid,0.008877340704202652,0.013492550700902939,4096,11
0.01,1e-05,True,8,6,Sigmoid,0.006418239325284958,0.013688985258340836,4096,4
0.01,1e-06,True,20,24,Sigmoid,0.006630196701735258,0.013690082356333733,2048,20
0.01,1e-07,True,16,6,Sigmoid,0.007680565118789673,0.013730935752391815,4096,6
0.01,0.0001,True,8,6,Sigmoid,0.0044403718784451485,0.013900697231292725,4096,4
0.01,1e-05,True,12,6,Sigmoid,0.010053696110844612,0.013984102755784988,4096,5
0.01,1e-07,True,20,24,Sigmoid,0.015490399673581123,0.014030667021870613,8192,197
0.01,1e-06,True,20,6,Sigmoid,0.004181180614978075,0.014070149511098862,2048,6
0.01,1e-05,True,8,24,Sigmoid,0.007800538092851639,0.01408350095152855,4096,25
0.01,1e-06,True,12,12,Sigmoid,0.007957497611641884,0.014198871329426765,2048,9
0.01,1e-06,True,16,24,Sigmoid,0.00559136550873518,0.014283479191362858,4096,22
0.001,1e-07,True,16,24,Sigmoid,0.010988686233758926,0.014332507736980915,8192,142
0.001,1e-07,True,20,6,Sigmoid,0.006766935344785452,0.014339933171868324,4096,8
0.01,1e-07,True,8,12,Sigmoid,0.008440219797194004,0.01445908471941948,4096,8
0.001,1e-05,True,20,12,Sigmoid,0.012947622686624527,0.014460175298154354,8192,105
0.01,1e-06,True,20,12,Sigmoid,0.012174677103757858,0.014570608735084534,8192,50
0.001,1e-07,True,20,12,Sigmoid,0.009064414538443089,0.014634871855378151,8192,89
0.001,0.0001,True,20,6,Sigmoid,0.007861119695007801,0.01469697430729866,4096,8
0.01,1e-05,True,20,24,Sigmoid,0.009403993375599384,0.014724562875926495,1024,14
0.001,1e-05,True,20,24,Sigmoid,0.010533574037253857,0.014746628701686859,8192,66
0.01,1e-06,True,20,6,Sigmoid,0.005640637595206499,0.01475172583013773,1024,3
0.001,1e-06,True,16,6,Sigmoid,0.012591710314154625,0.014804970473051071,8192,8
0.001,1e-06,True,16,12,Sigmoid,0.01086430624127388,0.014839333482086658,8192,16
0.001,1e-06,True,20,24,Sigmoid,0.009448429569602013,0.014927264302968979,8192,40
0.001,1e-06,True,16,24,Sigmoid,0.012880008667707443,0.01496998593211174,8192,336
0.01,0.0001,True,20,12,Sigmoid,0.01305728405714035,0.015003074891865253,8192,20
0.01,0.0001,True,12,24,Sigmoid,0.009072238579392433,0.015014899894595146,2048,15
0.01,0.0001,True,8,24,Sigmoid,0.0077952370047569275,0.015017637982964516,2048,14
0.01,1e-05,True,12,24,Sigmoid,0.010258476249873638,0.015028860419988632,8192,92
0.01,1e-05,True,20,6,Sigmoid,0.009339007548987865,0.015093935653567314,4096,7
0.01,1e-07,True,8,6,Sigmoid,0.0056631192564964294,0.015209796838462353,4096,5
0.01,1e-06,True,8,6,Sigmoid,0.009424720890820026,0.015234535560011864,2048,3
0.01,1e-05,True,20,6,Sigmoid,0.014390511438250542,0.015331815928220749,8192,10
0.01,0.0001,True,12,6,Sigmoid,0.013057791627943516,0.01535737793892622,2048,4
0.01,1e-05,True,16,6,Sigmoid,0.00919907446950674,0.015358781442046165,2048,4
0.001,1e-07,True,16,6,Sigmoid,0.008577928878366947,0.015370327048003674,4096,6
0.001,0.0001,True,12,24,Sigmoid,0.010753029957413673,0.015402616932988167,8192,287
0.001,1e-07,True,12,6,Sigmoid,0.013349637389183044,0.015436534769833088,8192,7
0.001,1e-06,True,12,12,Sigmoid,0.01194359827786684,0.015585357323288918,8192,15
0.001,0.0001,True,16,6,Sigmoid,0.007666483987122774,0.01560094952583313,2048,4
0.01,1e-06,True,12,6,Sigmoid,0.0075902207754552364,0.015650304034352303,4096,5
0.001,1e-06,True,12,6,Sigmoid,0.009641657583415508,0.01565565913915634,4096,5
0.001,1e-07,True,20,12,Sigmoid,0.009591982699930668,0.015662770718336105,4096,20
0.01,1e-06,True,8,6,Sigmoid,0.008937428705394268,0.015716729685664177,4096,4
0.01,1e-07,True,12,24,Sigmoid,0.010718231089413166,0.01576622761785984,2048,15
0.01,1e-05,True,12,12,Sigmoid,0.007483652792870998,0.01579379290342331,2048,10
0.001,1e-07,True,20,24,Sigmoid,0.012961524538695812,0.0159068051725626,8192,407
0.01,1e-07,True,8,6,Sigmoid,0.0064523424953222275,0.01594439335167408,2048,3
0.01,0.0001,True,16,6,Sigmoid,0.01235677395015955,0.01595565676689148,4096,7
0.01,1e-06,True,20,24,Sigmoid,0.009831121191382408,0.01600780338048935,4096,26
0.001,1e-05,True,20,6,Sigmoid,0.008250689134001732,0.01603115350008011,2048,4
0.01,0.0001,True,16,12,Sigmoid,0.007321531884372234,0.01607392728328705,2048,8
0.01,1e-06,True,16,12,Sigmoid,0.014868395403027534,0.016074445098638535,8192,16
0.01,0.0001,True,8,12,Sigmoid,0.00625496543943882,0.016173645853996277,2048,7
0.001,1e-06,True,12,6,Sigmoid,0.014724478125572205,0.016247045248746872,8192,7
0.001,0.0001,True,16,12,Sigmoid,0.008465772494673729,0.016278471797704697,4096,15
0.01,1e-05,True,20,6,Sigmoid,0.012908967211842537,0.016454145312309265,2048,4
0.001,0.0001,True,16,6,Sigmoid,0.014793271198868752,0.01648164540529251,8192,8
0.01,1e-05,True,16,6,Sigmoid,0.007037509232759476,0.016525713726878166,4096,6
0.01,0.0001,True,16,6,Sigmoid,0.00933544710278511,0.016539447009563446,2048,4
0.01,1e-06,True,16,12,Sigmoid,0.00552633311599493,0.016543909907341003,1024,6
0.001,1e-05,True,16,12,Sigmoid,0.010092105716466904,0.016603045165538788,4096,13
0.001,1e-05,True,16,24,Sigmoid,0.011718794703483582,0.01666944846510887,8192,28
0.01,1e-05,True,8,6,Sigmoid,0.006143018137663603,0.01670774444937706,2048,3
0.01,1e-07,True,16,6,Sigmoid,0.007455981336534023,0.01674598455429077,2048,4
0.01,0.0001,True,12,12,Sigmoid,0.015285676345229149,0.01690301112830639,8192,14
0.01,0.0001,True,20,24,Sigmoid,0.010805763304233551,0.017038367688655853,2048,18
0.001,1e-07,True,16,6,Sigmoid,0.014395459555089474,0.01710670255124569,8192,8
0.01,1e-05,True,12,24,Sigmoid,0.015175770968198776,0.017250701785087585,4096,22
0.01,0.0001,True,12,6,Sigmoid,0.007749831769615412,0.017455244436860085,1024,3
0.001,1e-07,True,20,12,Sigmoid,0.008199013769626617,0.017477381974458694,2048,10
0.001,0.0001,True,12,12,Sigmoid,0.012255695648491383,0.01752849481999874,8192,14
0.001,1e-07,True,16,12,Sigmoid,0.009831622242927551,0.01757163740694523,4096,12
0.01,1e-06,True,8,24,Sigmoid,0.0069868797436356544,0.017671849578619003,2048,13
0.001,0.0001,True,20,12,Sigmoid,0.00972270593047142,0.017854372039437294,4096,16
0.01,1e-06,True,8,12,Sigmoid,0.012051241472363472,0.017876628786325455,2048,7
0.01,1e-07,True,8,24,Sigmoid,0.007095872424542904,0.018002821132540703,4096,22
0.001,1e-05,True,8,24,Sigmoid,0.014861959032714367,0.01803009584546089,8192,227
0.001,1e-07,True,12,6,Sigmoid,0.00982893630862236,0.018045876175165176,4096,5
0.01,1e-07,True,8,24,Sigmoid,0.013698931783437729,0.018046628683805466,2048,13
0.001,1e-06,True,20,6,Sigmoid,0.00871439278125763,0.018184632062911987,2048,5
0.001,0.0001,True,20,24,Sigmoid,0.009854648262262344,0.018252694979310036,4096,27
0.01,1e-05,True,20,6,Sigmoid,0.005277171265333891,0.018305452540516853,1024,4
0.01,1e-05,True,12,6,Sigmoid,0.00797971524298191,0.018345078453421593,2048,4
0.001,1e-07,True,16,24,Sigmoid,0.010751929134130478,0.01838121935725212,4096,22
0.01,1e-06,True,20,12,Sigmoid,0.01191132701933384,0.01844109036028385,4096,19
0.001,1e-05,True,12,24,Sigmoid,0.015590677037835121,0.018515143543481827,8192,27
0.01,1e-07,True,20,6,Sigmoid,0.0035099294036626816,0.018521685153245926,1024,4
0.001,1e-06,True,8,12,Sigmoid,0.011255640536546707,0.018599849194288254,4096,8
0.001,0.0001,True,20,6,Sigmoid,0.01844777539372444,0.01862281933426857,8192,10
0.001,1e-05,True,20,12,Sigmoid,0.011327976360917091,0.01862727850675583,4096,18
0.01,1e-05,True,16,12,Sigmoid,0.013739492744207382,0.018694821745157242,4096,15
0.001,1e-06,True,20,12,Sigmoid,0.010284863412380219,0.018695956096053123,4096,17
0.01,1e-07,True,16,12,Sigmoid,0.008476047776639462,0.01870601996779442,1024,7
0.001,1e-05,True,12,6,Sigmoid,0.010238038375973701,0.018710218369960785,4096,5
0.01,0.0001,True,12,24,Sigmoid,0.01775450073182583,0.01873924396932125,8192,27
0.001,0.0001,True,16,24,Sigmoid,0.01659364625811577,0.018788769841194153,8192,112
0.01,1e-06,True,12,12,Sigmoid,0.010576658882200718,0.018791649490594864,4096,11
0.01,1e-07,True,16,24,Sigmoid,0.011169681325554848,0.018906312063336372,4096,23
0.01,1e-06,True,20,12,Sigmoid,0.008943559601902962,0.018969498574733734,2048,9
0.001,0.0001,True,20,24,Sigmoid,0.013450087048113346,0.019015787169337273,8192,338
0.01,0.0001,True,16,6,Sigmoid,0.019678732380270958,0.019032645970582962,8192,8
0.001,1e-05,True,16,24,Sigmoid,0.010869517922401428,0.01907666027545929,4096,21
0.001,1e-06,True,20,24,Sigmoid,0.009613246656954288,0.019126087427139282,4096,27
0.01,1e-06,True,8,6,Sigmoid,0.006533981766551733,0.019146688282489777,1024,2
0.01,1e-06,True,8,24,Sigmoid,0.009409980848431587,0.019365258514881134,4096,23
0.001,1e-06,True,16,24,Sigmoid,0.011779208667576313,0.01939382590353489,4096,23
0.01,0.0001,True,12,24,Sigmoid,0.018768109381198883,0.01940228044986725,4096,26
0.01,0.0001,True,8,12,Sigmoid,0.008544227108359337,0.019441304728388786,1024,6
0.01,1e-05,True,12,24,Sigmoid,0.013506008312106133,0.019469287246465683,2048,16
0.001,1e-06,True,8,12,Sigmoid,0.01699124649167061,0.01947995088994503,8192,13
0.001,1e-06,True,12,6,Sigmoid,0.009857765398919582,0.019531914964318275,2048,4
0.01,1e-06,True,16,6,Sigmoid,0.007603308651596308,0.019567785784602165,1024,3
0.001,1e-06,True,16,12,Sigmoid,0.009597674943506718,0.019609857350587845,4096,14
0.01,1e-05,True,12,6,Sigmoid,0.00584036111831665,0.019619323313236237,1024,3
0.001,0.0001,True,16,6,Sigmoid,0.010036923922598362,0.019621262326836586,4096,6
0.001,1e-07,True,12,24,Sigmoid,0.013020372949540615,0.01962876319885254,8192,348
0.001,1e-07,True,12,6,Sigmoid,0.009357278235256672,0.019631579518318176,2048,4
0.001,0.0001,True,12,6,Sigmoid,0.011966465041041374,0.01981472037732601,4096,5
0.01,0.0001,True,16,24,Sigmoid,0.02535916492342949,0.01993715763092041,2048,17
0.01,1e-05,True,20,12,Sigmoid,0.01563315838575363,0.020126039162278175,1024,7
0.01,1e-07,True,8,12,Sigmoid,0.009958269074559212,0.020208925008773804,2048,7
0.01,1e-05,True,16,12,Sigmoid,0.00926258321851492,0.020245438441634178,1024,7
0.001,1e-06,True,20,6,Sigmoid,0.01011071540415287,0.020284442231059074,4096,8
0.01,0.0001,True,20,12,Sigmoid,0.008970403112471104,0.020294509828090668,2048,11
0.01,1e-07,True,20,24,Sigmoid,0.01716342754662037,0.02032303437590599,2048,18
0.01,1e-07,True,20,24,Sigmoid,0.008641199208796024,0.020342059433460236,4096,28
0.01,1e-07,True,12,6,Sigmoid,0.0072715915739536285,0.020361779257655144,1024,3
0.001,1e-05,True,16,12,Sigmoid,0.009950073435902596,0.02042127400636673,2048,8
0.001,1e-07,True,12,12,Sigmoid,0.011056050658226013,0.02049463801085949,4096,10
0.01,1e-05,True,16,12,Sigmoid,0.01868465542793274,0.020528824999928474,8192,15
0.01,1e-06,True,16,24,Sigmoid,0.0053380560129880905,0.02053394541144371,1024,12
0.01,1e-07,True,16,6,Sigmoid,0.006295735947787762,0.020659174770116806,1024,4
0.001,0.0001,True,8,6,Sigmoid,0.014261603355407715,0.02077402174472809,4096,6
0.001,1e-06,True,16,6,Sigmoid,0.011985923163592815,0.020854666829109192,4096,6
0.01,1e-06,True,12,6,Sigmoid,0.005775706376880407,0.020855404436588287,1024,3
0.01,1e-06,True,8,12,Sigmoid,0.010757037438452244,0.020888792350888252,1024,6
0.01,1e-07,True,8,6,Sigmoid,0.004413657821714878,0.02094247378408909,1024,2
0.001,1e-07,True,20,24,Sigmoid,0.012245352379977703,0.020945731550455093,4096,25
0.001,1e-07,True,8,6,Sigmoid,0.019489984959363937,0.021023547276854515,8192,6
0.001,1e-05,True,8,6,Sigmoid,0.007996228523552418,0.02106042020022869,2048,3
0.01,0.0001,True,16,6,Sigmoid,0.010711870156228542,0.021064484491944313,1024,3
0.001,0.0001,True,16,12,Sigmoid,0.01000928319990635,0.021080587059259415,2048,9
0.001,1e-05,True,12,24,Sigmoid,0.013880401849746704,0.02123766392469406,4096,27
0.001,1e-07,True,12,24,Sigmoid,0.013739214278757572,0.021272871643304825,4096,20
0.001,1e-05,True,20,24,Sigmoid,0.013170283287763596,0.02135743573307991,4096,27
0.01,1e-06,True,12,24,Sigmoid,0.005090625956654549,0.02149982377886772,1024,13
0.01,0.0001,True,12,24,Sigmoid,0.004315605387091637,0.02152920514345169,1024,13
0.001,1e-05,True,20,12,Sigmoid,0.011123893782496452,0.021550219506025314,2048,9
0.001,1e-07,True,16,6,Sigmoid,0.008553008548915386,0.021550729870796204,2048,4
0.001,1e-05,True,20,6,Sigmoid,0.015009954571723938,0.021638737991452217,4096,8
0.01,0.0001,True,8,24,Sigmoid,0.015774404630064964,0.021710436791181564,8192,22
0.001,0.0001,True,20,6,Sigmoid,0.011731695383787155,0.021722231060266495,2048,4
0.001,0.0001,True,16,6,Sigmoid,0.009497161023318768,0.021724963560700417,1024,3
0.01,1e-06,True,20,24,Sigmoid,0.01133650727570057,0.02174665406346321,1024,13
0.01,1e-06,True,16,6,Sigmoid,0.017212072387337685,0.0217475313693285,2048,4
0.01,1e-05,True,8,24,Sigmoid,0.019255492836236954,0.0217963345348835,1024,11
0.001,0.0001,True,8,6,Sigmoid,0.011321437545120716,0.021844299510121346,2048,3
0.01,1e-06,True,12,24,Sigmoid,0.013594826683402061,0.021924620494246483,4096,24
0.001,1e-06,True,8,6,Sigmoid,0.02089073322713375,0.021953705698251724,8192,6
0.01,1e-07,True,12,12,Sigmoid,0.015588820911943913,0.02205757237970829,1024,6
0.001,1e-05,True,16,6,Sigmoid,0.00948914885520935,0.02206037938594818,4096,6
0.01,1e-05,True,8,6,Sigmoid,0.00610706303268671,0.022129418328404427,1024,2
0.001,1e-05,True,16,24,Sigmoid,0.011542371474206448,0.02217613346874714,2048,15
0.001,0.0001,True,12,12,Sigmoid,0.009982080198824406,0.02219736948609352,2048,8
0.001,1e-06,True,8,24,Sigmoid,0.014262983575463295,0.022405516356229782,4096,16
0.001,0.0001,True,20,6,Sigmoid,0.008091255091130733,0.02242586575448513,1024,3
0.001,1e-07,True,8,6,Sigmoid,0.014276926405727863,0.022445881739258766,4096,5
0.001,1e-07,True,16,12,Sigmoid,0.012414151802659035,0.02250679023563862,2048,8
0.01,1e-07,True,20,24,Sigmoid,0.012537982314825058,0.02253921702504158,1024,14
0.01,0.0001,True,16,12,Sigmoid,0.007627556566148996,0.022623205557465553,1024,6
0.01,1e-05,True,12,12,Sigmoid,0.009718680754303932,0.0226505808532238,1024,7
0.01,1e-05,True,8,24,Sigmoid,0.017858488485217094,0.022682610899209976,2048,13
0.001,0.0001,True,16,24,Sigmoid,0.01338295079767704,0.02276652678847313,4096,22
0.001,0.0001,True,12,12,Sigmoid,0.014668555930256844,0.022780291736125946,4096,10
0.01,1e-06,True,12,12,Sigmoid,0.007090490311384201,0.02286965772509575,1024,6
0.001,1e-06,True,8,6,Sigmoid,0.015321694314479828,0.02287542074918747,4096,5
0.001,1e-06,True,20,12,Sigmoid,0.010412829928100109,0.02303778938949108,2048,10
0.01,1e-05,True,16,24,Sigmoid,0.012285849079489708,0.023090671747922897,1024,13
0.001,1e-06,True,16,6,Sigmoid,0.014550460502505302,0.02314913459122181,2048,5
0.001,1e-05,True,16,6,Sigmoid,0.011345818638801575,0.023157713934779167,2048,4
0.01,1e-07,True,12,12,Sigmoid,0.01814989186823368,0.023192046210169792,2048,7
0.001,0.0001,True,20,24,Sigmoid,0.010360030457377434,0.023310154676437378,2048,20
0.001,0.0001,True,12,6,Sigmoid,0.014041775837540627,0.023606572300195694,2048,4
0.001,1e-06,True,8,24,Sigmoid,0.01994284614920616,0.023633219301700592,8192,22
